,reviews,stars,Compound Score,Sentiment,word_count
89,"I had high hopes for these masks given the recent guidance to choose K95 masks over less effective cloth masks, and the overwhelming number of positive reviews. Unfortunately, the masks were too big and didn't fit my small face (I'm a very petite adult woman) properly. I wore the mask when carpooling to my son's soccer match, and it kept slipping down, leaving my son's friend and me improperly protected. I will try to donate them and stick to cloth masks with a filter insert.",2,0.9021,Positive,85
90,They do have an odor when you open the package at first. After 10 minutes the smell goes away. The masks fit perfect and you can talk through them easier. Also I don't think you need to wear two masks since these masks are 5 layers. KN95 masks or the KF94 masks are excellent choices. These are great masks. Reviews mostly are 5 stars.,5,0.9501,Positive,64
91,"Although advertised as being for adults, i think they are almost too small for me and will definitely not fit my husband!",3,0.222,Positive,22
92,Looks nice but too big and not fitted on the sides or my chin..I’m a woundcare nurse so I can not wear these around patients due to being loose and will alway virus/fluids inside...poor protection,2,-0.2617,Negative,35
93,"It holds its shape and won't flatten on your face when you talk / breathe. Sensitive skin tip: you can also wear a sheer nylon scarf around your neck under the mask for another layer to keep the mask off of your skin. To be extra safe, wear two masks with a face shield, who cares how you look when you are doing errands...",5,0.7096,Positive,64
94,I’m super happy with these masks! Especially for a medium/smaller face they fit great and seal well. Finally found a good mask!,5,0.9627,Positive,22
95,"While the correct buzz words are in the description.... it is NOT labeled as a NIOSH approved N95 mask.
All the wording appears it is certified when clearly the vendor is not listing as NIOSH approval.
From descriptors this is a good mask,,,, just not TRUE N95 or not yet certified as a real NIOSH N95!",1,0.8367,Positive,56
96,"I wear KN95 masks at work sometimes. They fit a lot more snug than these. Too much space around the nose area. Also, as many have reported, they smell really bad. I will wear them, but I will not buy again. That being said, I have not been satisfied with any of the KN95 masks on the open market that I have tried.",2,-0.5639,Negative,63
97,"Surprised that my order submitted on January 30 arrived yesterday Feb 3! This KN95 mask fits snugly with a couple of knots in the ear loops. Easy to breathe while on. No air gaps so I feel confident that I’m protected. Yes, there is a slight odor when you first put it on but dissipates quickly. CDC approved.",5,0.8697,Positive,58
98,"These masks are very comfortable. Although the elastics for the ears could have been a bit longer, I still found them comfortable enough. The quality seems good at a very good price.",5,0.9183,Positive,32
99,"These Masks do not fit large men. I’m 6’6” tall and I am a very lean 255lb man with athletic build. These DO NOT FIT ME PROPERLY! TOO SMALL!! The mask/cup portion is to small!!
Where can I find an extended size in KN95 mask to fit properly??",2,-0.5846,Negative,48
100,"I am petite, the earloops are extremely small, it hurts my ears!!!
I requested a return from the company almost a week now, unfortunately, without a response.",2,-0.7677,Negative,27
101,"I like these masks, better fit than the surgical mask, we were wearing. Sides hug face, which makes me feel safer. I will most likely re-ordering these K-95 masks again. As in previous reviews, it was stated it had an odor. Mine did not. I will try, as suggested, spraying (misting) the mask with 70% alcohol, letting dry overnight, to use a second time, or maybe a third? Probably not.",5,0.9153,Positive,70
102,"Would not buy this again. The smell is terrible, I tried to get use to it. But I just going to throw these out and buy some other brand.",1,-0.2617,Negative,29
103,"Not sure what I received. Possible counterfeit? The front of the bag says non-medical so that was my fault. The mask feels very thin. Did NOT pass a fit test. The manufacturer is approved, but what I received seemed fishy. Buy at your own risk.",1,-0.5627,Negative,45
104,Fits me perfectly; I am an average size adult male so I don’t know why others thought they were too small. Contours nicely to my face.,5,0.7964,Positive,26
105,"The colors are great, but the masks I received were way too big for a normal adult female face and had lots of holes in them that allowed you to easily blow out a flame through them - not good for COVID protection. Not sure if I got a defective batch or if they're all like that.",1,-0.1285,Negative,57
106,"They do have a scent that some might not like, but I become accustomed to it soon, and don’t find it objectionable. The fit is great, smaller than some KN95s I’ve tried. I have no idea whether their protection is effective, but they are comfortable so I’m more likely to wear one.",4,0.9446,Positive,52
107,"I was disappointed that these showed up after a search for KN95 masks made in the USA but when received the box said Made in China. They seem perfectly fine, but you do hear rumors that China does not always use appropriate materials, etc. These also claimed to be FDA approved but does the FDA really approve a Chinese product?",4,0.8922,Positive,60
108,"This product ended up being a little thicker that we thought it would be, so it's not as effortless to breathe as with the standard disposable mask, but it seems to be more effective, and it arrived within a day or two of ordering, which was great.",5,0.905,Positive,47
109,These are fake N95 masks. For that price.,1,-0.4767,Negative,8
110,"Not sure why I waited 10 months to buy these but they are the absolute best. Very comfortable and they don't move when you talk. Seemed to work for all ages, genders and nose profiles. One of the best when trying to minimize fogging of classes too. Highly recommended.",5,0.9668,Positive,49
111,"The only problem I have experienced is the ear loops. After wearing it all day at work, the backside of my ears begin to hurt. The pressure lessens with time as the loop elasticity material stretches more which lessens the tight fit around the face. All the kn95 masks I found had ear loops, so don't think its a design choice of manufacturer but maybe part of the standard.",3,-0.4404,Negative,69
112,I did read the reviews that these masks smell! However there were way more positive reviews so I was thinking it was a mistake! I was dead wrong!!! Took it out of the package and put it straight on to see how well it fit and I gagged!,1,-0.596,Negative,48
113,"Made in China, this is NOT disclosed on the packaging!!

I tried to wear one of these, very smelly and poor fit. The pandemic has cost me plenty just trying to get a decent mask. I will not ever buy again unless I can see the product and the packaging! I can't trust half of what's sold on Amazon anymore!",1,-0.6166,Negative,60
114,"While the masks appear to be well made and as described, they are very tight on my husband's wider face w/beard.
I don't like the extended protrusion of the mask but I feel they are well constructed and will do a better job of keeping viruses out.",4,0.7576,Positive,47
115,Nice mask but small ear loops! I know you need a snug fit but these wouldn’t even reach behind my husbands ears. They barely wrapped behind mine. I removed them and sewed on new loops so we can now wear them.,4,0.68,Positive,41
116,"These are so cute and comfortable, and they do an adequate job protection-wise. I'd highly suggest buying them.",5,0.853,Positive,18
117,"While these are on the approved list, they are quite small even for my small face. When I talk the mask pulls off my chin and the ear loops are not as long as other masks I've used. They are nice and thick but given the small size I'll not buy again.",4,0.4215,Positive,52
118,Both my wife and I can’t wear these they constantly poke us in the eyes and do not fit either of our face shapes,1,-0.2755,Negative,24
119,I didnt like that this mask doesnt cover most of your face. I'm 5'10 and weigh 190 lbs. So if your a big person or have a wide face. This mask might not be for you.,4,-0.2755,Negative,36
120,"I bought this because I wanted a black KN95. In comparison to another KN95 I have, this one is not as soft and is a little scratchy around the face. I noticed after wearing it today, it did soften up.",3,0.0,Neutral,40
121,I wear these for 8 plus hours per day and I find them extremely comfortable. Most importantly my glasses don't fog up now,5,0.7543,Positive,23
122,Masks was easy to breathe in and sealed properly but they did hurt my ears.,5,-0.5647,Negative,15
123,"They are thick, well made, but too large for smaller faces; and: they don't seal well over the nose, wire is not bendable enough so my glasses steam up and air from outside comes in/breath goes out which defeats the purpose of the mask. I would not buy them again.",3,-0.5605,Negative,50
124,"The first one I put on broke, the strap came off. The masks are small, an average adult will find the mask too small.",1,-0.4215,Negative,24
125,"Received quickly & on time. Like the colors because each family member has their own and wont get mixed up.
This brand is recognized by the US emergenceny authorization., so I feel fairly comfortable in ysind them.",5,0.7003,Positive,37
126,Not comfortable. Seems to be too small. Also has a strange odor,1,-0.5426,Negative,12
127,"If I had realized they were made in China, I never would have purchased them. When I did my search, I purposely asked that they be made in the USA. I feel it was misleading.",3,-0.4019,Negative,35
128,Do not buy! These masks smell like straight up gasoline. You will asphyxiate yourself if you wear this,1,0.5707,Positive,18
129,"These are my favorite masks, they’re definitely not as comfortable as a cotton mask with a disposable filter, but there’s a certain comfort in knowing it’s filtering the air that much better. I wish the elastic bands would stretch just slightly further, but that’s it. It’s very comfortable all things considered.",5,0.9647,Positive,51
130,Very comfortable perfect fit. You do not sweat having them on. I think they're good.,5,0.9222,Positive,15
131,The chemical smell is irratating.,1,0.0,Neutral,5
132,"Love the color — These must work well I work as a Cook .We have to wear mask at work ,anyway I was cutting an onion I couldn’t even smell it my eyes never watered so it does the job .I’d say it’s a good mask .",5,0.8271,Positive,47
133,I bought these for my family and the only fit the men. I’m a woman and it’s too big for a sealed and secure fit. Do not recommend if you have a small face. Probaly good for adult man or if you have a large face or big chin.,3,0.8014,Positive,49
134,"Aparentemente de buena calidad, lo único negativo por mencionar es que no están en fundas individuales",4,-0.296,Negative,16
135,Smell is horrible and does not go away from the masks ... I wore it for two hours and the straps pushed in on my head and ears and was very painful I do not have a large head.. made in China retuning,1,-0.7713,Negative,43
136,I like these masks but they’re just a little too tight for my big head.,4,0.1901,Positive,15
137,I’ve worn the KN95 style masks for many months. They provide good protection and are comfortable to wear - no need to keep readjusting to properly cover you face. Good nose clip keeps them effective.,5,0.8316,Positive,35
138,I put one on and immediately pulled it off due to the overwhelming chemical smell - ugh!!! I clicked a link from Newsweek to this product & am very disappointed. Pretty sure these are fake.,1,-0.6282,Negative,35
139,"The masks are very comfortable and yes easy breathing, nice fitting around the nose and chin . I recommend these mask , even my daughter who dislike wearing a mask to breathing issues feels comfortable wearing these mask , I will be ordering more.",5,0.9377,Positive,44
140,I've been using an N95 mask which has a foam rubber gasket along the nose ridge. This mask which should be of higher quality leaks like a sieve fogging my glasses. If air is coming out virus is getting in. Useless.,2,-0.0772,Negative,41
141,The seller was very easy to work with. The mail did not deliver the first ones that I ordered and the seller was very prompt at replacing them. The masks are exactly as stated. Very comfortable.,5,0.7774,Positive,36
142,"Not adequate, even in the slightest.",1,-0.1695,Negative,6
143,"I have tried other brands, and they do not compare to this one. I can breathe with this mask, and I don't have to constantly adjust it on my face. I will purchase again in the future.",5,0.0,Neutral,37
144,"I try to write only positive reviews - and these seem pretty thick compared to other masks that I have purchased - but I didn't see reviews letting others know that these are smaller than other K95 masks. I am a medium-sized woman, and I wish they were a bit bigger for me so they would definitely be too small for a man. However, the quality seems good so I am giving a high rating for my own use.",4,0.9598,Positive,79
145,Mask are too thick and itchy. I bought another brand for the same price and they were much better.,2,0.2023,Positive,19
146,I believe it your going to wear a mask that it would be N97 standard. These seem to seal and filter great.,5,0.6249,Positive,22
147,Very well done. Will buy more. Easy to breathe in.,5,0.6794,Positive,10
148,"Nice snug fit with plenty of room to move your lips. ( won't smear makeup, chapstick, etc.) Has a nice clean professional look for the office. Very satisfied with the purchase. Would buy from them again.",5,0.9325,Positive,36
149,These masks are not KN95 quality. They are very thin and they do not protect you. I’ve purchased other brands and they fit perfectly snugged to my face and they are very protective. These are cheaply made. They are not 5 ply,1,0.6722,Positive,42
150,"These Mask are easy to wear, I can breath with them on. I have a breathing problem and this mask gives me breathing space. I feel it provides me with more protection also.",5,0.0516,Positive,33
151,"These are rather tight and made out of something that is actually coarse and scratchy along the edges. My wife and I are both average size people, these would fit kids a lot better. After taking them off from wearing them less than 15 min. there were marks on our faces around were the edges of the mask was. They are, of course going back.",1,0.6597,Positive,65
152,They fit comfortably but have a slight odd smell to them. Feel safer than the fabric masks we’ve been wearing,4,0.5913,Positive,20
153,Received the masks in the mail today and they appear to be of good quality. They do fit my face snuggly but not too tight. I am pleased with them thus far.,5,0.7615,Positive,32
154,So a lot of people complain it’s not N95...it was clear in the description when buying this is the case. I didn’t find the smell to be anything terrible. The ear loops fit and the mask is ok...but the air blows into my eyes and I don’t think it’s supposed to be like that. I’m a 6’0 man.... so I guess it doesn’t fit the face between the eyes well for men. Still fooling with it but doesn’t seem to be working yet.,3,-0.1134,Negative,83
155,Finally able to purchase N95 masks again. Like the fit of these and use when I go out in public as well as in my woodworking shop for dust control!,5,0.75,Positive,30
156,"These masks are uncomfortably tight on me, an average sized woman, and they are much too small for my husband. They also have an unpleasant odor, although this dissipates with time.",2,-0.7003,Negative,31
157,I have worn several different n95 masks and I must say these are the best fitting ones. They fit my face perfectly. No gaps on the side. I feel very safe and protected.,5,0.9307,Positive,33
158,"From the description I thought it would be thicker and more protective.
I bought it for my husband and it barely covers his mouth and nose.",3,0.0,Neutral,26
159,"Horrible!!! These are not real KN95 masks! And they smell like spray paint /chemicals!!! Shame on you for profiting off selling this absolute garbage. Very disappointed, will not use these",1,-0.7941,Negative,30
160,These masks arrived with a terrible chemical smell. Since the masks can't be washed there is no way to get rid of the smell. I returned them.,1,-0.6486,Negative,27
161,This is the most comfortable mask I have ever worn. The extra length on the ear loop is ideal. No more pulling my ears forward. The colors of the masks go great with my attire at work and the mask is thick enough for protection but I am still able to talk on the phone with it on. I wear this mask for 8 hours straight without any discomfort.,5,0.8479,Positive,69
162,"My work place requires the n95 masks, although we are going through a pandemic it is still uplifting to myself and my patients to be as normal as possible. So with these mask I am able to wear my make up and be the person I was before the pandemic. They always loved my eyes anyway🤗♥️",5,0.8979,Positive,56
163,"These work well. The only reason I gave them a 4
Is because the straps a a little short for my husband so they are a bit tight on his ears. They got me well though.",4,0.4939,Positive,36
164,"thise mask are too thin they cant stop anything ,i dont want to see anyone sick thinking these things will protect thm .if i hadnt open mines i would hurr and send them back,i may just throw them in the trash can",2,-0.0088,Neutral,42
165,I like them but I feel them a little small for my face !!,4,0.3257,Positive,14
166,5 layers as described (black material layer may be hard to see in photo). Fit well with the nose wire. Bought from ChiSip Official Store with Amazon as the shipper. Arrived in a sealed bag. The listed manufacturer is on FDA lists.,5,0.5994,Positive,42
167,The thickness and quality of materials is much lower than other KN-95 masks that I’ve used. Will not purchase again from this seller.,2,-0.296,Negative,23
168,These are quality masks. Very well made and cover face better than others. Got a good tight fit. We are happy and impressed.,5,0.9476,Positive,23
169,"I spotted them on Amazon. I want to be as safe as possible. The big surprise for me is that they're comfortable, for me at least they're more comfortable than the disposable kind",5,0.9459,Positive,33
170,This does not fit me well. I worry about the holes left on my cheeks and below the chin. I also do really do not like the look. Regret spending so much on these 20 masks.,3,-0.8749,Negative,36
171,Much more comfortable and much easier to breathe. Great colors also. Will buy again...and again until we can be safe again without a mask.,5,0.9245,Positive,24
172,These N95 masks are to thin I don’t real like they are as safe as the other brands I’m kind of upset I can’t return them.,1,0.3626,Positive,26
173,These are nice masks. I ordered the ones that were multiple colors which is nice over just having either white or black.,5,0.6808,Positive,22
174,Well made and comfortable. Since I wear glasses the ability to contour the mask comfortably at the bridge of the nose is necessary.,5,0.8591,Positive,23
175,"I like the thickness of the KN95 mask, and I feel like it gives me more protection than the cloth ones I had been using.",4,0.6124,Positive,25
176,I have used this product and the fit is perfect they are very washable and last through the washing process do not fall apart they are a great product thank you,5,0.9153,Positive,31
177,Made in China 😞,1,-0.4767,Negative,4
178,The mask is sturdier than many others and appears to be effective enough for my needs when inside or outside.,5,0.4767,Positive,20
179,masks are well made just to small for an adult and rubber bands are trash wont hold mask to your face,2,0.2732,Positive,21
180,Not for wide faces or larger heads,3,0.0,Neutral,7
181,I just tried the KN95 out today. I felt the design and construction provided better protection then the light weight surgical style masks. I like the product and would buy it again.,5,0.6597,Positive,32
182,They run extremely small!,1,0.0,Neutral,4
183,Hurts ears. And breaks way too easily. Cheaply made for the price.,2,-0.1779,Negative,12
184,These appear to be very good quality and I love the variety of colors. Quick shipping. Very pleased with this purchase.,5,0.8906,Positive,21
185,These masks are not with the money. The ear bands easily break before you even put them on,1,0.34,Positive,18
186,The KN95 Face Mask fits perfectly with no smog or visual effect when wearing eyeglasses.,5,0.7259,Positive,15
187,I can't use these for more than very short visits to a market. The breathing is too difficult.,3,-0.3612,Negative,18
188,"El producto es excelente, se siente uno muy seguro con ella. Mi esposo no usa otra solo esa el es médico. Muchas gracias. Las personas que las compre no se arrepentirán.",5,-0.5267,Negative,31
189,"I don't want to give these a completely bad review because they aren't specifically marketed for someone with a large/wide face. I figured these would be fine, but I found the fit to be to tight for myself and at time very painful on my ears. I gave the rest away to other coworkers and they all loved them.",4,0.4944,Positive,59
190,"Don’t buy these masks, not sure that it’s a true N95 masks. It has a chemical odor. It also irritated my daughter’s skin. The worst part is that you have to take deep breaths because there is a lack of airflow when wearing this mask, and the air that’s comes when you breathe deeply is from the gaps from your skin to the mask. That being said, most of the air you breath in is not filtered.",1,-0.8206,Negative,77
191,"These fit very snug and they are thick, we love them and I'll definitely be ordering more!",5,0.8655,Positive,17
192,Matches description,5,0.0,Neutral,2
193,"Great fit, very comfortable and fits tight against face. However, it does not allow enough oxygen through filters. I became very short of breath after climbing 10-12 steps..",3,0.86,Positive,28
194,Great fit. Breathable. Durable and can be gently hand washed. Much more protection.,5,0.9153,Positive,13
195,Looks like my medical grade K95’s. Very comfortable and I love that it comes in black,5,0.8832,Positive,16
196,This is a great buy. They fit very well. Very good quality also. I would buy them again.,5,0.9091,Positive,18
197,You can breathe in them as well as any. Plus it's comforting to know they are kn95,5,0.5859,Positive,17
198,"Very thin, very small mask more for a child.
Too expensive for common mask.",3,0.0,Neutral,14
199,It did not feel like 5 layers of protection but if worn with another mask for covid protection it seems to work well,4,-0.1791,Negative,23
200,My son wanted me to order these for him to use at work and he was very pleased with them this is a very comfortable and work better than the ones that job I had supplied I love,5,0.9311,Positive,38
201,Way better than normal mask for everyone in my family. More room to breathe.,5,0.4404,Positive,14
202,"When I opened the package of masks, they had a bad smell. Like a motor oil smell. I took each one out of the packaging and let them air out for a few days and now they are fine. I've smelt this before with other products from China. Other than that, the masks are very comfortable and fit well.",4,0.8051,Positive,59
203,"These are the best I have bought so far. Comfortable, KN95 - 5 layers, these also fit well, pricy but for me safety is priceless.",5,0.8717,Positive,25
204,"Size of the masks are smaller than expected, but seem to work fine.",4,0.296,Positive,13
205,Usable for a grown man but not comfortable to wear and talk. IMHO,3,-0.5504,Negative,13
206,Runs small. I have a smaller head and face for a grown adult and these masks barely fit over my nose and mouth.,2,0.2975,Positive,23
207,It was perfect. Better quality than expected. The color pink was bright and comfortable,5,0.9153,Positive,14
208,I like that these fit close to my face and are just the right size.,5,0.6124,Positive,15
209,Comfort mask for use everyday in these days . I recommended .,5,0.5106,Positive,12
210,Ear loop is very uncomfortable also very small for my face.,2,-0.4391,Negative,11
211,"The mask are the perfect fit, durable and easy to breath through. I like how they fit on my nose.",5,0.9201,Positive,20
212,Good fit it’s a little tight but seals perfectly.,5,0.8591,Positive,9
213,Doesn’t fit adults. Way too small.,1,0.3612,Positive,6
214,Great 5-ply Kn9 masks fit is excellent and comfortable.,5,0.9274,Positive,9
215,"Very comfortable fit, but the strap broke upon first wear.",2,-0.1316,Negative,10
216,They are too small if you open your mouth pull the mask below your nose these are terribly designed,2,-0.5574,Negative,19
217,Masks are too small. They kind of cut into your cheeks and the elastic pulls. A total waste of money in my case.,1,-0.669,Negative,23
218,"Ithey are a decent quality mask,but rather expensive",5,0.0,Neutral,8
219,I think I made a mistake - thinking these were N95 masks. My bad!! Waste of money.,1,-0.8513,Negative,17
220,"They fit my average sized face. The ear elastics are long enough to reach my ears. Black, gray, pink, medium blue. Great!",5,0.7901,Positive,22
221,I love this mask as it perfect for my face.,5,0.836,Positive,10
222,I was surprised to see the masks are Made in China.,5,0.2263,Positive,11
223,"GOOD LOOKING MASK PPL SAY I LOOK BETTER WITH A BLACK KN 95 MASK,,,,,,,,,,WOW",5,0.8056,Positive,14
224,Fits well. Seems to cause less glasses fogging than other masks.,5,0.2732,Positive,11
225,I love the fact that these fit people that have a small face. There are no grapes and it is very comfortable! I would highly recommend!,5,0.9094,Positive,26
226,"This product looks like a duck beak, with no reason.",5,0.0772,Positive,10
227,No it sure why. But these do not fit an adults face. The point on the nose sticks out SO far. So weird looking.,1,-0.8533,Negative,24
228,"Sorry, but I haven’t try them yet, they look okay but I was very disappointed that they were made in China 🇨🇳 ... I thought they were Manufactured in the “USA” 🇺🇸",3,-0.5251,Negative,32
229,"After seeing these masks my neighbor ordered from Amazon, I did the same and was not disappointed. They cost a little more but worth it.",5,0.5422,Positive,25
230,I searched all over amazon for a black KN95 mask that had good reviews before I purchased these. Really disappointed that the pack arrived with a terrible smell from manufacturing. I’m afraid the smell is harmful while it’s also nauseating.,1,-0.4391,Negative,40
231,Very comfortable breathable mask,5,0.5563,Positive,4
232,I enjoy the fit snd comfort.,5,0.802,Positive,6
233,Great mask and fit perfectly!!,5,0.9078,Positive,5
234,With a large head the rubber bands are a bit tight and after some times there is initial discomfort and eventually pain around the ears. You also get sweaty underneath the mask and boulder size pimples on your nose after a day wearing it for a day.,4,-0.7269,Negative,47
235,Nice I would buy again for sure,5,0.6249,Positive,7
236,Out of the whole package 3 had elastics that immediately broke,3,-0.4215,Negative,11
237,"Quality of product is very misleading .
Not worth the cost
Small in Size
Easy to tear",2,-0.1923,Negative,17
238,"My glasses slip off because the fabric is too slippery and the structure doesn't help to keep my glasses on my face. Also in cold weather my nose runs and it's super uncomfortable in this mask vs N95 mask.
Ear straps should go around nmy head to make the mask fit better too.",2,0.6643,Positive,53
239,Good Quality. Like the color,5,0.6597,Positive,5
240,Comfortable and easy to use,5,0.7351,Positive,5
241,More comfortable after a first wash,5,0.5563,Positive,6
242,"Good quality, as facemask goes they fit nicely",5,0.8074,Positive,8
243,"These masks turned out to be fake as well. The fit is poor and the real ones elastic fits around the back of the head. Not behind ears
I have trusted Amazon in the past, but guess what?",1,0.1531,Positive,38
244,Disappointed to find out that they were made in china . The home of covid. I dont like supporting the CCP and there N95 labeling is usually deceptive and probably not even true N95 and do not meet US standards . Thanks for nothing.,1,-0.7226,Negative,44
245,Muy costosas pero buenas,4,0.0,Neutral,4
246,KN95 masks are your best protection. Better than just cloth masks. they stop molecules from passing through..both ways...i feel safer wearing one.,5,0.8271,Positive,22
247,Quick shipping. Very comfortable...recommended to me by friend in medical profession. I’ll order again!,5,0.5411,Positive,14
248,The most comfortable mask I evered used. Talking & breathing with them on is a awesome feeling. Perfect fit!!!,5,0.9457,Positive,19
249,It fits perfect and my glasses did not fog up upon wearing it!,5,0.6114,Positive,13
250,"These are thin, do not seem to filter well and DO NOT meet NIOSH or FDA guidelines or have such certifications. They clearly are not in conformity with the claims made in Amazon posting. They might be adequately protective if used with a second cloth mask.",2,0.6705,Positive,46
251,"The inner plastic wrappings smell like gasoline, which permeated all 20 masks. Unwearable.
Do not buy!",1,0.4199,Positive,16
252,"Great fit, quality and comfortable, I think they are a good value for the price",5,0.9349,Positive,15
253,Have a slight smell,2,0.0,Neutral,4
254,Great mask to use for protection of covid. Great quality that feels comfortable and secure. Does have 5 layers of protection. Small odor when you put on that goes away in less than a minute. I highly recommend!,5,0.9515,Positive,38
255,Good N95 face mask,5,0.4404,Positive,4
256,"I like the variety of colors, it's nice to have a KN95 mask. The delivery after ordering was quick and packaging was professionally done. I will be ordering this set again. Thank you! Take care, be safe and well! God Bless.",5,0.9611,Positive,41
257,"Very well made, thick material and fits snugly on the face. Also didn't fog up my glasses, thats a plus!",5,0.3989,Positive,20
258,Very comfortable,5,0.5563,Positive,2
259,"Good fit, comfortable. Effective.",5,0.8957,Positive,4
260,"Comfortable, breathable and my glasses don’t fog.
Like the coolers also. Have shared link with others.",5,0.802,Positive,16
261,I was skeptical at 1st... but this are legit and comfortable,5,0.5859,Positive,11
262,Fogs up eye glasses.,2,0.0,Neutral,4
263,"After wearing an N-95 and cloth face masks, i feel less protection. The fit is awful.",2,-0.1935,Negative,16
264,Recommended.,5,0.2023,Positive,1
265,Perfect. Love the black color!,4,0.8478,Positive,5
266,Nice fit!,5,0.68,Positive,2
267,"I guess I should of done my research. The cost of the masks were fairly high. After my order was placed, I started receiving messages from many companies with prices that were much less",4,0.0,Neutral,34
268,These K95 masks are much better than surgical masks. They’re easier to breathe in and provide better safety in padding/filtering.,5,0.886,Positive,20
269,Excelent!,5,0.0,Neutral,1
270,Work with Home Health,5,0.0,Neutral,4
271,Dont be fooled. These are not medical N95 masks. They are meant to protect against dust...not virus.,1,0.5837,Positive,17
272,Too big for me. the white KN95’s fit perfectly and sit on my face well but this is too big for me. Even if I twist the excess. Wish the ear strap was adjustable,4,0.8151,Positive,34
273,Confortable,5,0.0,Neutral,1
274,Scratchy uncomfortable material.,1,-0.3818,Negative,3
275,Comfortable to breathe and wear all day at work.,5,0.5106,Positive,9
276,Tight on my ears. It came as described. (Made in China),4,0.0,Neutral,11
277,Great! Pleased that I was able to find the KN95 masks in black.,5,0.807,Positive,13
278,They fit nice and snug and I love the colors.,5,0.8591,Positive,10
279,"comfy. when I sweat, I barely notice.",5,0.0,Neutral,7
280,Didn’t like them at all. Uncomfortable. Very small in your face.,1,-0.0258,Neutral,11
281,Awesome,5,0.6249,Positive,1
282,Worked out great mask,5,0.6249,Positive,4
283,Arrived on time and as expected.,5,0.0,Neutral,6
284,"Great product, great value!@",5,0.8977,Positive,4
285,"I love it, It is very breathable.. I feel so comfortable and not so hard. it safe to use for public.",5,0.9223,Positive,21
286,Comfortable and looks better than the white N95s that are out there.,5,0.7351,Positive,12
287,Had to find good quality masks during pandemic. These are comfortable and fit as expected . Need for jobsite,5,0.8271,Positive,19
288,I love the way these masks fit my face. They are comfortable and stay in place.,5,0.875,Positive,16
289,Very pleased. I’ve been waiting on the black for a while.,5,0.4927,Positive,11
290,Love the protection and most of all love the color!,5,0.8737,Positive,10
291,This is the best fitting and most comfortable N95 mask I have tried. Works well alone or under a decorative cloth mask. Excellent seal and stability. Nose wire keeps my glasses from fogging up. I am ordering more.,5,0.9117,Positive,38
292,I returned these masks. They smelled like chemicals!!!,1,0.5229,Positive,8
293,Good product,4,0.4404,Positive,2
294,Really great design it helps keep it away from your mouth so you're not choking on it when you're talking. Create a good seal and good amount of air flow with wonderful filtration.,5,0.9654,Positive,33
295,I am using this mask during the COVID pandemic. The ear bands fit snug and very comfortable to breathe in.,5,0.7264,Positive,20
296,I liked the thickness and they are comfortable But the are a bit big on me so am not sure I can wear them.,3,0.0545,Positive,24
297,I thought I was ordering these in black but they came in pink. Ok for me but NOT for my husband. Too expensive to reorder them.,4,0.4215,Positive,26
298,"I was excited to get these masks, but when I took one out the chemical odor was overwhelming! They are absolutely unwearable!I would give zero stars if I could!",1,0.3769,Positive,29
299,I CAN Breathe! The mask is protective and fit comfortably.,5,0.68,Positive,10
300,Trust these more than any other mask. Comfortable and breathable.,5,0.765,Positive,10
301,"Not worth
Fake KN95
There are no 5 layers as described, just a layer of nylon foam that caused me to be allergic, itchy and cough
Cheap Material
Poorly finished and cut leaving you with a duck face
very short elastic causing ear pain",1,-0.8407,Negative,44
302,Great soft feel inside. Super comfortable. My only comment is they do fog up my glasses easier and I don’t understand why.,4,0.9337,Positive,22
303,I do like the variety of colors however the elastic around the ear is too short and it is a bit uncomfortable would’ve liked that material to be more flexible,4,0.5984,Positive,30
304,The mask fits very good on the face and I feel protected,5,0.7264,Positive,12
305,"The loops around the ears are tighter than I would like and I don’t have a large head. If you only have on for an hour they are fine, but longer than that and it makes it very sore. I do feel thickness is great.",5,0.6262,Positive,45
306,"Cannot make this up. Tried on several out of my pack 20 and they all had a heavy smell of Chinese food.

No way that these masks are medical grade if they are being made in an area where the air is not even sanitary.",1,-0.296,Negative,45
307,These are the mask you need to survive. Very pleased with my order.,5,0.4927,Positive,13
308,Waste of money. The mask does not seal very good.The design is very small.,2,-0.4215,Negative,14
309,Liked,5,0.4215,Positive,1
310,The size of the mask is perfect for my face. It seals very well. It is very comfortable as well. I feel safe when wearing it.,5,0.9319,Positive,26
311,"I like the effectiveness of the mask. It is a little harder to breath with this mask, especially when exercising, but that is probably because it is a little thicker and thus more effective!",5,0.7671,Positive,34
312,No better or worse than other disposables we've tried.,4,0.0382,Neutral,9
313,They fit my face and are better than the ones I got at Costco. I like them because they are black so they match my socks.,5,0.7845,Positive,26
314,"Mask area is too small for a 5'9"" woman and 6' man.",3,0.0,Neutral,12
315,Very comfortable.,5,0.5563,Positive,2
316,Breathable and comfortable.,5,0.5106,Positive,3
317,"These are made in China - not Korea as the KN95 name would suggest. This is seriously shady marketing. I am returning these, and doing what I should have done in the first place--ordering real masks from a medical supply store.",1,-0.1779,Negative,41
318,"Like the stretch comfort and fitness of the K95 face mask that I recently purchased from Amazon, It has a good fit on my face.",4,0.9042,Positive,25
319,I love this mask...Fits so comfortable and with 5 layers makes me feel extra safe...Will buy more soon,5,0.857,Positive,18
320,Very well fitting across a wide variety of face shapes. Easy to talk/breathe.,5,0.6478,Positive,13
321,"These are OK! I don’t like how they stick out more than I like, however the plus side is talking is easier and my lip balm won’t rub off.",4,0.8103,Positive,29
