,reviews,stars,Compound Score,Sentiment,word_count
145,A defiant read for our time in history.very well done.we must take stock of our lives and always remember we are Americans and sometimes need to fight for our rights and religious freedom,5,0.4215,Positive,33
146,"This was an excellent book. I didn’t know much about The Dust Bowl but Kristen Hannah writes like you are there with her. The story was great, but very sad how people lived back then.",5,0.7691,Positive,35
147,This story tugs at your heart strings in so many ways. It is depressing but uplifting and seems true to what what actually happening during that time period. I could not put it down.,5,0.6705,Positive,34
148,Kristin Hannah has made me feel I was a part of this story. At times so hard to read the poverty and disappointment that this family endured but life lessons are learned despite all.,5,-0.5766,Negative,34
149,"As one who grew up in Tulsa, I knew about the Dust Bowl. I even knew someone who lived through it. Gritty sand, howling winds, destroyed crops and lives. Hannah does an excellent job writing of the ferocity of the dust storms, dust pneumonia and covering one<s face and the struggle to press on. It was a sad time.",5,-0.6808,Negative,59
150,I cried long and hard. This could have been my mother's history. Many of these scenes are indelibly etched in my memory. I wish I could sit down and talk with Kristin for hours.,5,-0.0772,Negative,34
151,Seems it dragged on and on it was like a movie that you think it’s going to get better and it did not,3,0.6369,Positive,23
152,"What a wonderful, wonderful book. Hannah writes a very true story about life in the Depression years and hoe people struggled to survive. I think this might be her best yet.",5,0.8622,Positive,31
153,"Incredible, beautifully written and researched book; fast moving and hard to put down, I cheered for Elsas triumphs and cried for her in her struggles-highly recommend",5,0.8687,Positive,26
154,not worthy of a review,1,-0.3412,Negative,5
155,"Kristen shares a heart rendering story of destitution and courage.
Not an easy read at times but a quick reminder to all we must be strong and support one another",5,0.9117,Positive,30
156,"Kristin Hannah, has a way with words. You are in the event, or occurrence. The beautiful and realistic stories make it so you can’t put her story down. Thank you",5,0.7506,Positive,30
157,I loved Kristin Hannah’s other work. This was a depressing downer throughout I know it’s historical fiction but come on. Just read Grapes of Wrath instead. Waste of (a lot of) time,2,-0.4678,Negative,32
158,Whoa. Hold on. This was based in the Dust Bowl but so relevant to this pandemic and today’s issues. I laughed and got mad and cried. Omg what a great book!!!!,5,0.6271,Positive,31
159,I recommend this book heartily. The author goes into great detail with a characters thoughts. Sometimes it seems as the hardships will never end for them. Kristin Hannah has a remarkable way of describing the deep emotions within women. Kept me engaged the entire book!,5,0.9215,Positive,45
160,"This is one of the best books I have ever read. It is as good as Salinger, or any other great author's work. I recommend it to be used in schools and for everyone to read.",5,0.9287,Positive,36
161,Warning! This is a pirated copy of this book. I want a refund!!!!,1,-0.5053,Negative,13
162,"If you only read one book this year, read this one. An historical perspective that is so relevant today. I haven’t been so moved by a book in a long time.",5,0.0,Neutral,31
163,A timely novel about resilience and courage in the face of poverty and discrimination. It’s learning about what is truly important to you in your life.,5,0.7096,Positive,26
164,"Kristen Hannah doesn’t disappoint with her new novel.... book was outstanding. I read in 24 hrs, couldn’t put it down.",5,0.5574,Positive,20
165,This story kept me turning pages and I didn't want it to end. It piqued my interest even further into the Dust Bowl and migrant workers. The mother and daughter bond is beautiful.,5,0.7768,Positive,33
166,"This book really opened my eyes as to what people who migrated from the Dust Bowl endured. It truly breaks my heart that they were treated the way they were when they reached California. Kristen Hannah has such a gift of storytelling and makes you feel as if you know her characters. I feel this book has such important things to teach. Thank you again, Ms. Hannah, for yet another literary masterpiece.",5,0.9571,Positive,72
167,"Another great book by Hannah. I was on the edge of my couch cushion for the last 150 pages, hoping everyone was going to be ok. If you’ve enjoyed her other books, you’ll like this one, too.",5,0.9136,Positive,37
168,"Kristin Hannah did it again, this is a wonderful book about what it was like during the Dust Bowl and Depression. It is a page turner for certain. Thank you for sharing your stories you write. Now looking forward to your next book! DK",5,0.8478,Positive,44
169,Wonderful historical novel. It’s well written as always and explores topics I didn’t know much about. It was a fascinating story that I couldn’t put down.,5,0.891,Positive,26
170,"I love love love Kristin Hannah's books. This is no exception, with all of the grit and drama and heartbreak of love, relationships, and hardship of surviving the brutality of the Depressive era.",5,0.7351,Positive,33
171,"This book was very eye-opening to me. And someone from Texas I had always heard of the dust bowl, but had never really thought about how bad times were. Kristin Hannah brings that era to life and reminds me of what my family, and many others, is made from. Prideful, hard-working people just trying to survive. This is a must read for every American.",5,-0.6956,Negative,64
172,"Amazing struggle of the stength that lies in each of us. If we have the courge and fortitude to never give up, God will bring us through.",5,-0.2764,Negative,27
173,"Enjoyed book particularly the reading about descriptoon of the characters Elsa abd her daughter.

Sad tp think some of these hardships are upon oour country now.",4,0.0516,Positive,26
174,"I struggled with this book. I wanted to love it but it was just too much. Too much misery. Too much annoyance with Elsa's character not finding her voice until it was too late to care and when she did finally find her voice, it was so out of character that it was like Hannah just needed to wrap up the book. Very disappointing and depressing. This is a Rent from library maybe...but I wouldn't waste the time.",2,-0.7259,Negative,78
175,The Four Winds captured me and held me in its grip to the very end. The book makes you feel as if you are living with the characters.,5,0.0,Neutral,28
176,Fabulous book! This is a must read for everyone especially right now with what our country is going through. It will give you hope!,5,0.7835,Positive,24
177,An amazing story of the bravery of American women! Kristin Hannah defined it in her book. Elsa will be remembered long after the last page is turned!,5,0.8217,Positive,27
178,Amazing book for anyone that is a mother or a daughter and has witnessed or been through tragedy. Especially poignant this year. Thank you Kristin Hannah for another amazing story/book. I only hate waiting until the next one.,5,0.25,Positive,38
179,"Loved this story , couldn’t put the book down til I finished !
A+ book
My heart went out to Elsa and her children !!",5,0.8743,Positive,25
180,"This book is depressing. It touches me because I never ever wanted to live the life of a farmer who’s life existence is at the hands of the weather. How do you survive a drought for over four years, a Great Depression of the whole country at the same time. The government forgetting about the farmers plight. When you can’t scratch a crop out of dust and dried up dirt. When your children have no shoes and a potato for their lunch, if you can find one. When trying to escape, to save your children from the sickness of constant dust storms, you go to a new life only to be shunned by those more fortunate, as dirty and disease ridden. You are shunned and looked down upon. You aren’t part of the more fortunate who have running water, shoes and clean clothes. When you are forced to live in a tent and work 12 hours in a field for fifty cents a day. When your only reason to keep fighting for survival is your children.
The strength of the farmer is beyond belief. The love of the earth even if it doesn’t respond because of the elements. This book is very well written and speaks of a time I only heard about from my grandparents and that was from the point of view of the small business owner in a small town during the Great Depression. The fortitude of Elsa and the children was amazing. Growing up without love but with affluent parents Elsa was forced into farm life, but it became her love and existence, until the years of the drought. Her fight to give her children a better life, an education a future of successes was amazing.
Thank you Kristen Hannah, NetGalley and St. Martins Press for allowing me to read this ARC I didn’t enjoy reading it only because it was so true of the hardships experienced by that era of the farmers life in the Great Plains it hurt my heart. I also felt proud of the fortitude of Elsa and strength it took to do what had to be done no matter the pain, shame and loneliness it brought. It’s up to you if you’d like a book like this. It’s amazing and painful. I give it 4 stars because it’s too depressing for me but so well written.",3,0.9931,Positive,395
181,Everything about this book was lovely. The family dynamic was pure and true if painful. It has a historical element that is fascinating to read and the story itself was an absolute page turned I’m sad it’s over.,5,0.7717,Positive,38
182,"I love her stories because her writing makes me feel like I'm part of the story. I relive the characters. However, this story is depressing from the get-go, and heartbreaking. I had to take a break from reading it at bedtime so I could fall asleep in a lighter mood. Overall, great writing though",5,0.7351,Positive,54
183,"I love Hannah's books. Her characters are relatable and believable. Her stories touch hearts and minds and make us see that we, too, can be warriors.",5,0.8591,Positive,26
184,Set in an era and circumstances I didn’t really understand previously. Well researched and toughly portrayed. Some amazing strength in the female characters. Beautiful and heartbreaking.,5,0.8467,Positive,26
185,"While I learned about the depression a d the Dust Bowl, I don’t remember much. Bringing this family into this has made me realize how fortunate we are. This was a great read. The sad story was delivered I’m a way that we should never forget",5,0.2182,Positive,46
186,"Kristen Hannah takes us once again on an incredible journey through the history of the 30’s in Texas and California.
Well written.",5,0.2732,Positive,22
187,"This was the best book I’ve read in years. The story was well written, it kept me interested from start to finish. As a mother, I think it hits home and I was definitely emotional throughout. Beautiful story!",5,0.9476,Positive,38
188,"I might be wishful thinking here, but I think the glitter inside the book jacket is symbolic of grit and dust. “Dust” that appears to blow across the pages much like the great clouds of dust that blew across the Great Plains in the dirty 30’s. Nice thought provoking touch.",4,0.9349,Positive,50
189,I absolutely loved this book! I could not put it down. I love everything written by this author and this was the best. Definitely worth the read.,5,0.9551,Positive,27
190,"This is the best book I have ever read. It is the story of Elsa during the dust bowl in Texas. Historical fiction at it's best. I recommend it highly to fans of history and strong women. A personal connection to Dalhart, TX makes this even better.",5,0.9654,Positive,47
191,"Well written story of courage, hope and love. The author pulls you in right away. Couldn't hardly put it down.",5,0.9081,Positive,20
192,Wow! This is one of my most favorite KH books! It was soooo good that I couldn’t put it down! It’s one of those great books you think of often after reading it! Love love love it!!,5,0.9832,Positive,37
193,Wonderfully written. Story is very pertinent today! Will make me go back and read her earlier books! Parts bring tears to the eyes.,5,0.555,Positive,23
194,Great book. Very informative. Interesting. good character development. very sad too.,5,0.7814,Positive,11
195,"I am so sad this book is finished. I have waited for what feels like forever to read a new Kristin Hannah book; so the wait begins for the next one.

Beautifully written, painful, heartbreaking, inspirational. I only wish it was longer.",5,0.3201,Positive,42
196,Once again a great story told in a heart breaking way. I loved each character and wanted their story to continue. I hope you enjoy reading this as much as I did.,5,0.9601,Positive,32
197,This is one of the BEST books I’ve read in the past year. I was so sorry it had to end,5,0.636,Positive,21
198,"I know some will disagree but I feel this is a very depressing book which promoted communism. Yes, I know it was a very depressing time in our country’s history and she captured it well. Kristin Hannah is one of my favorite authors and I look forward to her next book. This one was just not an enjoyable read for me.",2,0.3208,Positive,61
199,"Another winner for Kristen Hannah! I became very involved with these wonderful characters. Their story, steeped in history, made me laugh, cry and totally enjoy every page.",5,0.915,Positive,27
200,"I stayed up all night to read this entire book. I could
not put it down. It was riveting and agonizing at the same time. I saw my family in Elsa and her family. This story will haunt me,and be a reminder of what it takes to be brave in the face of fear.",5,-0.7351,Negative,54
201,"I just think that “The Four Winds” was about the most depressing book that I have ever read. The dust bowl period was also about one of the worst eras in American history. Kristin Hannah captured the essence of the 1930’s to perfection. Almost too much. While her writing is beautiful the subject was almost too much to read, much less spend ones time on.",2,0.1548,Positive,65
202,I could not stop reading this. The fight and courage to survive in hard times was a reminder to me to be thankful for all I have and to treat others always with respect no matter who they are.,5,0.8889,Positive,39
203,I liked the story and the characters but was over to fast and to soon. Love kristin hannah and her historical fiction romance novels.,5,0.9274,Positive,24
204,"This is a story told that everyone should read. It is about hard, hard times. The characters are strong and the story is bold. I had a difficult time reading through my tears at the end. I highly recommend!",5,0.5838,Positive,39
205,Have loved her writing but this one was a disappointment.,1,-0.4588,Negative,10
206,It was a great book until chapter 36. Then I felt like I went into another book. Terrible ending. Disappointed.,2,0.1027,Positive,20
207,"cant put the book down. the characters are so real and my heart goes out to all the characters and the hell they are living thru. i,ve read grapes of wrath but this is from a womans point of view and finding strength in herself to save her children. Fast reading.",5,0.8555,Positive,51
208,"Her books never disappoint and always leave you changed. I always say “this one’s the best”, and anxiously await the next.",5,0.1426,Positive,21
209,"This is a nearly perfect historical novel, possibly Hannah’s best, about a time period in American history which seems often overlooked by writers (or at least by me as a reader).",5,0.8779,Positive,31
210,"Kristen Hannah's books just keep getting better and better. The similarities between the Dust Bowl, the Great Depression and California migration to current events is powerful. Very well done. Brava.",5,0.8858,Positive,30
211,"An excellent read. I received my copy on a Tuesday and had finished it by Thursday. I could not put it down. The book made me feel like I was along side the family , struggling thru the weather on the farm.",5,0.5267,Positive,42
212,Love Kristin Hannah’s books and not disappointed with this one.,5,0.7753,Positive,10
213,"I enjoyed learning about a time I knew nothing about....It was a page turner...read in one sitting , stayed up to 4 am....can not remember the last time I did that...",5,0.5106,Positive,31
214,Like reading a unit from a high school social studies unit on the depression and the farmer crisis. Very basic.,2,-0.743,Negative,20
215,"A real page turner, characters are so real, feels like they live next door - but so glad it’s not 1935.",5,0.801,Positive,21
216,I finished this book in one day! What a well written story that resounds of today's struggles for so many. I literally was moved to tears,5,-0.3802,Negative,26
217,"The love, the hurt, the anger, the poverty, the unfairness - it is all written so beautifully and perfectly by Kristin Hannah. She is a national treasure!",5,0.7577,Positive,27
218,A truly honest that you feel as the story progresses you can truly ready relate to all their emotions. I could relate to WHat they were feeling,4,0.9022,Positive,27
219,One of Kristin's best. Second only to The Nightingale.,5,0.6369,Positive,9
220,"I really liked it. Not as much as The Nightingale or The Great Alone, but it was good.",4,0.7874,Positive,18
221,"Another great book by Kristen Hannah. Heart wrenching for sure, but such strong characters. So seldom do I find a book that grabs my attention anymore. Every time I put it down, I couldn’t wait to pick it up again. Put this at the top of your reading list today!",5,0.9143,Positive,50
222,"The descriptions of the dry earth, skinny cows, boney horse were very repetitive. I did receive the picture of the terrible time and believed the horror of the lives of the characters.",4,-0.8439,Negative,32
223,I was hooked from the first paragraph. The characters were unforgettable and so very human. What a remarkable story about a terrible time in our history.,5,0.128,Positive,26
224,"I didn’t think any book could equal The Nightingale but this one comes close. While not as compelling it is definitely a book you can’t put down. Beautifully written, stunningly sad, it is a great read.",5,0.8779,Positive,36
225,"We should all remember how bad things were for those who came before us. This story was excellent. In spite of the sober theme, heart and hope win out. Be grateful for what we have.",5,0.8934,Positive,35
226,"I don't read historical fiction very often, but this book was an amazing change of pace for me. I loved the settings. Places that I never knew how tragic it was to live in 80 or so years ago. I also loved the strong female characters.",5,0.9789,Positive,46
227,"I have never read anything by this author,that wasn't outstandingI read this in under a weekI am 92 and remember seeing The Grapes of Wrath!Thank you so much Kristin!",3,0.0,Neutral,29
228,Already half way through this book ! Kristen Hannah is amazing writer ! She makes you feel like your in the story!,5,0.8007,Positive,22
229,I’ve enjoyed many of Kristin Hannah’s books but I will never forget this one. It spoke to my heart of my own mother and the time in which she grew up.,5,0.8735,Positive,31
230,"This is not a review of The Four Winds (which I’m sure I will enjoy, after all it’s by Kristin Hannah). This is to complain about buying a book, to include in a library collection, and have it have an ad on the front cover. I HATE THAT. I’m glad people have book clubs, but keep your ads off my book cover.",5,0.073,Positive,62
231,"What a wonderful story. My mom & family came from Oklahoma to Oregon & then California in the 30’s. I have a box of letters written by my grandmother during their journey. This book brought those letters to life. I’m really going to miss Elsa, Loreda & Ant!",5,0.4816,Positive,48
232,"I couldn’t put this book down. What a great story. Sad, but uplifting at the same time. Gritty history of that time.",5,0.128,Positive,22
233,Gift purchase. Loves it.,5,0.765,Positive,4
234,I could hardly put this book down! Such a well written story. Be sure to have tissues close by! I highly recommend this book!,5,0.7946,Positive,24
235,Love it. Thanks.,5,0.7964,Positive,3
236,"Written with such compassion this author never ceases to amaze and entertain me with her words

Another number one book.",5,0.4118,Positive,20
237,I very much liked this story. I thought it was very good. A page turner for sure. Very sad but very good.,5,0.7832,Positive,22
238,A moving story of fear and courage Of family and love. We can all learn from this during our own troubled times,5,0.296,Positive,22
239,Very depressing book. No bright parts of the book at all. Also didn't like how it glorifies communism. Wouldn't recommend,2,-0.6194,Negative,20
240,This is a realistic depiction of life in 1930’s era Rural America. The characters weave a tale of the tragic history of the events of the Dust Bowl and the mass arrival of these refugees to California. I highly recommend this to readers of Historical Fiction and fans of Kristen Hannah!,5,-0.1278,Negative,51
241,A good read but show in parts,4,0.2382,Positive,7
242,Read this book in a day and a half! Wonderful!!!!,5,0.7067,Positive,10
243,"The Dust Bowl during the 1930s was the worst environmental disaster in the US history, accompanied by the collapse of the economy and its effect of massive unemployment, resulting in massive migration of people from the Great Plains and other parts of the country to California. California was advertised as the land of milk and honey. Was it so?

Texas, 1921. Elsa Wolcott is twenty-five-years-old. She was a sickly child forced to stay home and not able to finish her schooling. Within the comfort of her own room, she continues to take adventures from the pages of her books she devours. At her age, she is considered a spinster and unmarriageable one as declared by her mother since men desire attractive women and Elsa is not.

Dalhart in Texas is part of the flat, Great Plains stretching as far as eyes could see, “a sea of prosperous land. (…) … A gold mind of wheat and corn.” Despite the Great War, Dalhart experienced “booming economic times.” This “making everyone in town rich,” including Elsa’s father. Thus, he doesn’t understand why she needs education for when she asks to attend college in Chicago to study literature.

1934. “Four years of drought, combined with the economic ravages of the Great Depression, had brought the Great Plains to its knees.” The land is bone-dry, completely useless, people are hungry, and animals are lethargic, men feeling useless and unhappy leave families and head west to California.

Loreda Martinelli, Elsa’s daughter, dreams about leaving the dry lands for something bigger and more exciting. Loreda’s best friend is leaving for Oregon with her family and she has to stay behind, because her mother refuses to leave the land she loves. She despises her mother for not wanting to leave this godforsaken land.

It was interesting to read about FDR’s plan to help farmers and about farmers being stubborn and proud resisting FDR’s plan which was an utter nonsense to them. They needed water; they didn’t need charity and someone to tell them that they misused the land.

The hardship and the effects of years of dust and drought are vividly presented. When farms are transported “into a sea of brown waves,” after dust storms, you can see it and also feel the dust between your teeth and in your eyes. The dust getting to people’s lungs and causing them dust pneumonia. Them being left with nothing to provide for themselves and forced to migrate west where there is promise of jobs.

It’s heart-wrenching to see people going through hardship due to natural causes and combined with economic disaster. They follow the path where promises are made of a better life. But as it turns out they’re not welcomed there anymore. They are mistreated on the fields and out of the fields. The hospitals are only for Californians who pay taxes and not for dirty Okies.

When someone who has very little to pretty much nothing shares whatever little they have with their neighbor is heart-warming. And tries to explain all the injustice to a young mind. “When times is tough and jobs is scarce, folks blame the outsiders. It’s human nature. (…) In California it used to be the Mexicans, and the Chinese before that,” and now it’s Okies from Texas, Oklahoma, and Kansas.

Elsa is a character that your heart goes to. She looks for solace in books when dealing with overbearing parents. What she lacks in nature, she finds in the novels – “to be bold, brave, beautiful, if only in her own imagination.” She loves her husband and craves his love, but as she’s been told from the childhood she is not pretty and that’s the reason. Her daughter despises her, because she doesn’t have dreams. But Loreda doesn’t know about her mother’s childhood and how her dreams were squashed by domineering parents. Loreda dreams of becoming a writer and Elsa recognizes herself in her daughter. Thus, she wants her daughter to go to college, to pursue her dreams and to be happy.

Written with beautiful prose, vividly presented story of hardship and comradery of ordinary people who show strength and resilience and human spirit that touches your heart.",5,0.9963,Positive,696
244,Well written and truly heartbreaking from start to finish. This was a true glimpse into an era of time defined by hope and endurance. A good reminder to look to back at the past as an example of how to face our current hardship.,4,0.8074,Positive,44
245,Wow!! Beautifully written from start to finish and filled with an abundance of knowledge during this time in history!,5,0.8547,Positive,19
246,In the style of “The Grapes of Wrath” Kristin Hannah tells the story of the 1930s from a woman’s perspective. Her meaningful footnote comparing that pivotal moment in time with our current situation is spot on,5,0.3182,Positive,36
247,"Interesting novel. I just started it and the story line already grabbed my attention. I've read other books by this author, one of which was the Nightingale. She weaves fact with fiction that keeps me learning while engaged in a captivating tale.",5,0.7717,Positive,42
248,"An inspiring story of a women's growth through historic years of the depression. It gave me hope in the midst of present day social problems, pandemic,climate change, that we all can be warriors against injustice.",5,-0.4215,Negative,35
249,This book was depressing.,2,-0.3818,Negative,4
250,"I loved this book from beginning to end. Women of strength, yet questioned their every decision in the name of family. True warriors...",5,0.8591,Positive,23
251,The characters in this story brought tears to my eyes. Such strength and love is shown through these complex relationships.,5,0.7579,Positive,20
252,Sad and depressing book! Especially disappointing as the pages at about chapter 30 are out of order! Poorly made book! Plan to return! Gave it 2 stars only because it is well written!,2,-0.8504,Negative,33
253,I was so bummed when this book came in with the “read with Jenna” stamp. It wasn’t disclosed when I ordered it and I feel like it ruined a cover that would have otherwise been absolutely stunning.,3,0.3167,Positive,37
254,"This book was amazing. Highly recommend to read this...you’ll love it! The nightingale was my favorite prior to this, but his is my new favorite. Extremely well wri.",5,0.9358,Positive,28
255,I HAVE READ EVERY KRISTIN HANNAH BOOK! I WAS WAITING ANXIOUSLY FOR THIS BOOK! I WAS DEEPLY DISAPPOINTED.. I AM ALWAYS SO EAGER TO READ HER BOOKS! THIS ONE I WASNT. SO SORRY!,3,-0.3962,Negative,33
256,Loved the book! I didn’t want it to end. This is the first book of Kristin Hannah’s that I have read but definitely not the last.,5,0.7537,Positive,26
257,Really good book concerning the Great Depression. Good plot line and easy read. I really enjoyed the book and recommend.,5,0.9381,Positive,20
258,The response to the order was outstanding. I love buying gifts this way.,5,0.8481,Positive,13
259,The book tore at my heart and soul there are so many suffering today thru out the world. Today's pandemic has put so many in terrible circumstances. A wonderful book about the strength of women of mothers.,5,0.6551,Positive,37
260,I really enjoyed the book. I first read The Great Alone and now The Four Winds. I have enjoyed her writing.,5,0.8748,Positive,21
261,The misery spelled out in this novel set in the time of the Dust Bowl and the Great Depression would have been an unbearable read without the memorable characters created.,5,0.0836,Positive,30
262,"I’m three-fourths though this book and I can’t even finish. It’s horribly written, pro-communist dribble that I can’t even bring myself to care about how it ends. Don’t waste your time or money.",1,-0.4588,Negative,33
263,"This is an amazing book, so well written, you can lose yourself like you are living in that time period. All i can say is WOW!!",5,0.9024,Positive,26
264,"An entertaining story with a (while not entirely accurate, informative nonetheless) history lesson included. A reminder of courage and love in such a difficult time in the world.",5,0.8316,Positive,28
265,It wasn’t a bad read but I definitely had a hard time getting through the book. I found the characters boring. Not her best work.,2,-0.7784,Negative,25
266,I was disappointed in the story line. I thought I was reading “The Grapes of Wrath”. I was disappointed at the ending too.,3,-0.7351,Negative,23
267,I hope that the impact that “Four Winds” made on my soul creates a lifetime change in my heart. No more...,5,0.7906,Positive,21
268,"I read all Kristin Hannah's books. The more she writes, the better she gets! This one is SO relevant!!",5,0.5826,Positive,19
269,"I enjoyed this book. Wonderful historical fiction! Enough facts and emotion to keep ones interest. Strong woman, true to life experience and encouraging words.",5,0.9628,Positive,24
270,Hated the ending. It was very disappointing!! After all the hardship Elsa deserved a happy ending. 🙁🙁🙁 Why couldn’t the author have given her that??,2,-0.911,Negative,25
271,"I’m not sure I’ve ever waited so impatiently for a book to be released- or been as disappointed as I was in this book.
It’s bothered me for hours since I finished it.
One part of me thinks that there is just NO way Kristen Hannah wrote this- it didn’t even FEEL like one of her books.
I’ve read books from this author since way back in her contemporary romance days and I’ve re-read Winter Garden, The Nightingale and The Great Alone many times and they are too me three of the best books written in the last 20 years —
But this book- The Four Winds was so stiff, flawed and manufactured that it was honestly hard to get through.
At one point I was so disappointed, I almost said a prayer that it would get better.
The book was eerily similar to a another book I read about a woman’s true account that was documented from letters and journals from years and years ago when she really did live through the dust bowl.
At times it reminded me of another book The Worst Hard Time.
But throughout the book, I felt that she couldn’t finish a page without a history lesson. I’ve read the nightingale enough times to know that I didn’t get a break down on WW2 politics every other sentence.
There was NO main character to this book.
The main character was Politics and the weather.
Literally....
By the end of the book, I still didn’t have a mental picture in my mind of any character- I couldn’t even tell you what Elsa was suppose to look like other than “maybe ugly with stringy thin hair?”
More words were used to describe the help of the communist and the description of the dust -over and over and over- than went into the mind or heart of any character who came on the scene.
I stared at the last page for a good 30 seconds like WTF did I just read??
And I hate it because this lady can write.
I don’t know what happened with this book.
And I couldn’t even feel anything for the characters at the end because I never got to know them at all in the 400 plus pages before she closed up the book in a really strange and awkward way.

The thing is- This author wrote about Stalin’s rule and the plight of a woman from Russia with such precision that her book Winter Garden cut through my heart like a knife.
To then lay out the story of a Freedom fighting sister in the Nightingale while equally telling the story of the other sister with an inner strength that was unmatched and take me into occupied France as if I had been transported there- or carry me off to Alaska in the back of a Vw van and into the Bush with a family in the Great Alone that I will never forget—Yet completely lost me in a book about America during the Great Depression.
If you want to read a history lesson about the dirt, poor farming practices, dust pneumonia, selfish people, while basically being told that communism was the only help for the poor people in California or that the leader of the communist instigators at that time would get bashed over the head and while bleeding would tell a woman to grab his mic and keep talking while the big bad capitalists wolves with all the money gunned the people down and beat and killed them- then here is your book.
🤦‍♀️🤦‍♀️",2,-0.9361,Negative,596
272,I read this in two days. It would’ve been one if I didn’t have to adult. Loved it.,5,0.5994,Positive,18
273,The Four Winds is more powerful than any book I have ever red. I am now going to reread The Nightingale.,5,0.4754,Positive,21
274,Great book,5,0.6249,Positive,2
275,Very good,5,0.4927,Positive,2
276,"Wow! When you read a book
written by Kristin Hannah you know going into it, you will meet people who have strength, courage and true grit ! A book that will teach you, stay with you, and writing that pulls you into the story , and for the entire book you are there, with the characters, their families, their struggles and the triumphs.
Elsa is born into a rich family who doesn’t know her, and doesn’t love her. She has this desire to be loved. She wants a life where she can be judged on more than her appearance. When she meets Rafe she mistakes his lust for love and when she becomes pregnant and her family disowns her, it is Rafe’s family that takes her in, and Rafe marries her. Elsa grows to love Rafe but Rafe constantly wants a better life than being a farmer in Texas.
Rafes parents become the parents Elsa never had, hard-working farmers who fall on very hard times. The hard times become way too much for the couples youngest son, and he has to be taken out of the dust bowl that has become Texas, and they migrate to California hoping for a healthy and safer life. That is not what they get .
I love this family, this family went through so many hard times, so much pain and suffering, all they had was their love for each other.
This is a book about America and about migrant workers. This is a book about the farmers and the hard times that befell Americans in the 1930s, The Great Depression and the fallout from the stock market crash.
I loved Elsa, she had more grit and courage than she ever thought she had.
I am a huge fan of this author and I love that she writes of strong females and lives that don’t break them but make them stronger and mold the generations after them to be just as strong .
A huge 5 star “ don’t miss “ read!",5,0.9965,Positive,338
277,"If you are interested in the story of the Dust Bowl, read timothy Egan‘s “The Worst Hard Time“ for an in-depth account of the disaster rather than this woke love letter to Communism. Or if you are interested in Okie plight, read Steinbeck’s “Grapes of Wrath.” KH can turn a phrase, so I gave it two stars. Unfortunately most of the characters lacked any dimension (bully cotton farmers, evil police, hateful parents/sisters, clueless protagonist, bratty daughter). In her desire to portray Communism (with a capital C!) as an American Value, she demonizes capitalism at every turn. Ironic considering the farm system resembled the enforced communist labor camps we see today in China.",2,-0.908,Negative,112
278,More chick lit. Hannah would do better doing more research and contemplating structure and plot meticulously rather than churning out novels as fast as she can.,1,0.4404,Positive,26
279,Agree with the rest of the reviews questioning if Kristin Hannah even wrote this. Nothing like the Nightingale or the Great Alone. A page turner but couldn't root for any character and overall it didn't have the finesse of her previous books. Saw immediately where she was going with the communist agenda but followed it through. So disappointed.,1,-0.6643,Negative,58
280,"Made it through the first 7 chapters. Seeing nothing but misery to the end, I quit. We need uplifting stories right now, not depressing.",1,0.7765,Positive,24
281,This story is one that will stay with me for a long time. The Four Winds by Kristin Hannah is rich beautifully crafted storytelling. It breaks your heart and leads you to the darkness of a past that you never knew existed. Yet it's merciful enough to provide just a sliver of love and hope necessary to keep you from despair. The author doesn't sugar coat the story at any step of the way. The main character is strong and loving. As the reader you know this from the beginning even though she couldn't admit it to herself til the end. Historical Fiction lovers will relish this book for its description of daily life during the depression and dust bowl eras. As the reader your heart goes out to all the characters and their terrible predictions. It never occured to me that American migrants were treated so badly in California. It brings light to an ugly little American truth. I became so invested I would of loved the story to simply continue. Perhaps a new story that follows Loreda and her adventures.,5,0.9743,Positive,182
282,"Wow. Just wow. I feel like I just finished reading a plagiarized version of ""The Grapes of Wrath,"" only Elsa and her family were Texans, and not Okies. I had anticipated reading this novel months prior to its publication date. I feel let down and disappointed by Hannah's cobbling together of a Depression/Dust Bowl/Land of Milk and Honey story. For a more compelling account of the Great Depression/Dust Bowl/Land of Milk and Honey, I suggest reading ""The Grapes of Wrath."" There's a reason why it is a classic, which is something ""The Four Winds"" will never become.",1,0.9425,Positive,97
