,reviews,stars,Compound Score,Sentiment,word_count
104,"The camera is just okay. The mounting bracket makes it impossible to angle the camera down very far so you have to mount it lower than you may want. The big thing though is in the motion sensor. Sometimes it is extremely sensitive but other times you can't get it to do anything. As a test, I pulled into the driveway within view of the camera. Got out of the vehicle, walked up to the camera, did some jumping jacks, turned around and walked away - NOTHING. Motion sensor was not triggered at all. I don't have the ""snooze"" function activated either. Good concept, poor execution.

Edit - I HATE this camera. Some days it records nothing, other days it records every car that moves in the parking lot ACROSS THE STREET even though the zones are set way lower than that. Tonight I pulled in the driveway and the camera did not notice any movement. I walked up to the camera, waved my hands in front of it, smacked it multiple times and still nothing.. I smacked it hard enough that it literally fell off the mount and down to the ground......still nothing. Picked the camera up, put it back onto its mount and as I walked away it finally decided there was some motion. Piece of junk!",1,-0.903,Negative,219
105,"I purchased the battery Stick Up Camera, and had it to monitor my front door area. Installation and connecting to the Ring app was simple. Video quality was amazing, and the motion function was also nice. After one night I was unable to view the Live View on the app. I took out the battery and tried, but it would not reconnect. I uninstalled the camera from the app, and reinstalled it. Worked for a full day and the same thing happened. This time I did not reinstall the camera I just went on my Amazon app and started the refund process. I will try ordering the plug in version and hope to have better luck.",2,0.952,Positive,116
106,"So very disappointed in this products set up instructions. I have two other cameras the instructions were right on. I installed a fully charged battery, Scanned the new device into the Ring App. Then set up software asks to switch to a power source, Battery or Power Outlet. Why not both? Looks like it DOES NOT Charge the internal battery, but it does. Very poor wording in the App setup instructions. So I called, Spoke to technical service for 30min asking, ""Will this camera charge a battery in Power Outlet mode, I think it won't? She stated after much discussion it does not, admitting my suspicions are correct, it's battery or power. BUT not both. A total show stopper.... BUT!!!

Still not convinced I went on-line and found this statesmen which changed everything.
""Stick Up Cam Plug-In comes with an AC adapter that plugs into standard power outlets, and you can also purchase a Quick-Release Battery Pack (sold separately) for dual power. With the battery pack inserted, Stick Up Cam Plug-In will be powered by the adapter and will use the battery as backup.""

GREAT that is what I hoped. So the problem was a poorly educated technical gal and the wording in the app at set up. Not the actual operation of the camera. I took a battery at 50% from my Ring Door Cam and installed it to see what happens through the day. And (YEA!) it does charge ""very slowly"" from 50% to 88% in about six hours.

Be very careful not to pull power and the battery as I did thinking it had static memory, NOT! In a couple of minuets all the set up memory is lost and set up must be done all over again. DON'T loose the ""Scan Code"" you may need it for the setup process again.

All in all it's working as designed. Only reason for the 4 stars is programing is very convoluted to figure out.
Be wise and do your homework. Technical support is normally great but in this case RING did a poor job training the agent. Hope this helps?",4,0.9662,Positive,352
107,"Things started out good and we liked the camera, but now after having for about a month it is very frustrating. What good is a security system where the camera stops working for no reason, the system doesn't tell you it isn't work and Ring doesn't know what to do or how to fix. The app shows it as online, my router shows it connected, and if you move in front of it the blue light comes on, but it will not send a notification of movement, will not record and you can't see live view.

For some unknown reason to me and Ring customer support the camera will stop working as it should. On the Ring app is shows online, my router shows it connect and when you move in front of it the blue light comes on as if it has sensed movement and recording, but it isn't. Movement does not trigger notifications, nothing records and it can't go live. This has happened three time in 1 month and there is no way to know it isn't working. How we have figured it out it isn't working is by people coming in the driveway and not getting notifications and can't access the camera on the app, online or with the Echo show. I did work with the Ring customer service for over an hour, they got frustrated because I asked what they were going to do and hung up on me. Never did call back and I wasn't going to go through all of the stupid steps again. Sometimes unplugging and replugging will get it work, but again it is a case where it doesn't work for an unknown amount of time before I do this.",2,-0.8763,Negative,288
108,"I have several Ring products and this one integrates well, and surprisingly doesn't blow through batteries. I'm sure other peoples mileage will vary on that. The only thing that loses a star is the reduction of the motion detection to the standard pie vs the enhanced. I didnt expect the better motion detection on the battery version but I since the wired version no longer has it I feel compelled to deduct a star. Perhaps thats because this cam although it works well covers the area adjacent to my GEN 1 cam that has the better motion detection and thus a constant reminder. Besides would it be horrible to have better motion detection on the battery version?",4,0.5495,Positive,117
109,"I have owned a Ring Video Doorbell Pro and a Ring Floodlight Camera for a while now and both have worked as advertised. The quality of the video on both of these are pretty good. No blur and almost have a crystal clear video so I assumed that the Stick Up Cam would have the same quality. But it's not. I recently bought a Ring Stick Up Cam Plug-in 2 pack and 1 of the camera has a white blur on the top left corner when viewed. It is really noticeable especially at night. I tried cleaning the lenses, adjust the viewing angle so its not in direct sunlight and turning off/on the device but its still there. I tried reaching out on the Ring support chat but it says that the troubleshooting chat is unavailable. One thing I should have done was I should have tested these cameras before installing them as now I have to uninstall them to either get a replacement or a refund.",3,0.8873,Positive,167
110,"I bought these cameras to put on the front porch and lanai out back. Setup was simple, but there was an issue with a weak wireless signal for the lanai camera. I ended up having to get a range extender to fix that, but then found this kit isn't like what Ring normally gives you. For example, the security screws are a philips screw instead of the usual ring star screw and not all the mounting hardware is included in these. Theres no ring screw driver,drill bit, or even the screws to affix the power adapter to the wall. I called Ring and they said thats what is included and tried to figure out the right mounting hardware for outdoor power brick. Without that, anyone can pull power from your camera. Ring tried to find the part and is hopefully sending them to me. These cameras are essentially the 2nd gen battery camera with a power cable. However, unlike the 2nd gen, there's no way to secure the barrel tip cable to them like the old 2nd gen battery. The Pro is the outdoor power cable combined with the plug makes a total length of 32 feet you can run your camera from and I used every inch of it on my front porch. Its a good value camera and works great. I appreciate the added advanced motion zones, but if i did it over, I would probably go with either the Ring Elite or Spotlight wired camera over these for outdoor use.",4,0.9411,Positive,253
111,"I thought it wasn’t going to be that good from the reviews I read but this camera beat my expectations, it’s clear, the night vision is awesome, you can set zones for motion detection and you get invited to see all the stuff other ring members post that live in your area. Some of it is really funny. Overall I’m extremely happy with purchase, I will most likely buy another one for the back yard",5,0.9758,Positive,75
112,I purchased a Ring number one doorbell and only having a few days I decided to buy one of the stick up cam’s. I absolutely love it. From anywhere I can open the app and turn on the camera and look and see what’s going on inside the house. I also feel much more secure because it senses and emotion and immediately alerts me within about five seconds. Very small and compact it’s about 3/4 the size of a regular soda can. And the battery seems to be very strong. I’ve had it set up for four days with probably 15 to 20 alerts a day plus getting it set up and the battery still at 96%. I also bought a back up battery. So far I’m very pleased with this product but will update you in six months.,5,0.7984,Positive,139
113,"I have a neighbor who complained about my dog barking. He doesn’t bark excessively and we stop him if he starts to bark too much. But after the neighbor called the cops we decided we needed to protect ourselves and our furry family member. This works! We set it to record for 120 seconds. And it records every time he goes out and comes back in.

Of course now that we have proof the neighbor hasn’t called the cops yet. But the picture is great! The sound isn’t amazing but it at least records his barking. Very happy customer.

We did have to pay $30 for the year of membership so we could keep the recordings but it wasn’t too bad",5,0.9385,Positive,121
114,"Set-up was fine, no problems. Left it on overnight to see how it did on it's own. After about two hours it died. Battery was good, it just shut off. No motion detection obviously. Not what I want from a security camera. Called Ring support, they're clueless. All they can do is read a drop-down menu and if that doesn't fix it then return it. They really don't care.
Update: Believe it or not but Ring representatives actually DO read reviews. I was contacted via email by a nice gentleman from Ring politely inquiring about my review and what was my problem with the device. We had a nice chat and he did offer his disappointment that their product failed me. Ring is a good product and their prices and plans are about the best out there, IMHO. He was gracious enough to offer me a discount should I care to give them another try. After my current upset subsides I probably will. I'm a magnet for glitches in the matrix and feel I did get a defective product; it happens, to me mostly. I'll purchase another Ring camera and see how that goes. I have hope. Ring is a good company; many friends and relatives have their devices so they do come highly recommended as well. Will edit review as events play out. Final word: Purchased another Stick Up Battery Cam and Chime Pro for wi-fi extender. After about a half hour on the phone with customer support - and I got excellent customer service - and a very nice lady explained how to make it all talk together. Perfect! Would certainly recommend Ring for quality products.
UPDATE: Now another update and Ring has once again failed spectacularly. Enough of this. I have spoken to Jason with Ring. A very nice and knowledgeable gentleman. I sincerely hopes he finds another occupation more akin to his qualifications because right now Amazon/Ring has him pushing crappy merch and putting out fires from customer complaints. In closing, allow me to remind you DO NOT purchase ANY Ring security products.",1,0.9956,Positive,347
115,"7/31 Update: I waited out to see how long the batteries would last after having to ch age the settings. It’s the 11th day today and the batteries have died so I’m stuck with no ring surveillance while I’m having to recharge them. If this is their way of forcing you to purchase additional batteries and waste more money. Shame on ring! Honestly save your money! Invest in something better!

7/21/2020: I purchased 3 of these cameras. After much research they just seemed the best option with the best reviews. However, now I feel pretty fooled. We’ve installed 2/3 cameras and I’ve noticed their motion detection isn’t good. I had my settings set at standard recommendation which is what is recommended to apparently conserve battery life. However, today just one day after installation I noticed these cameras will not catch important footage if someone were to break in to my home at a quick motion. I received a notification of motion when my husband entered our home and when I reviewed the image all it had caught was the door closing. It did record me right after entering behind him but it totally missed his entranced. Now I went and adjusted the motion settings to More frequent However I was instantly warned it will shorten my battery life by doing so. The whole purpose of me buying the cameras was to feel safer knowing the cameras will aid with surveillance. I did feel safe after installing them But after today’s motion detection incident I really am disappointed. I did increase the frequency to see whether that will help with the motion detection. However, I’m pretty concerned with the battery life. I tried looking up back up batteries and that’s another $30 for each camera I’d have to waste. Now I’ve already paid 120$ for each camera and it’s mounts. Not to mention I will have to pay monthly for the cloud. I’m really debating returning these cameras. At this point I wouldn’t recommend. Also I’d like to mention the camera doesn’t seem to detect shorter people at standard frequency. I’m 5’2 and it won’t detect me unless I’m with my husband who’s 5”11.",1,0.9427,Positive,363
116,"How ironic. The exact same time the ""free"" video recording ended, our units stopped showing live views when motion is sensed. When motion is sensed, we try to open the live view to see what's going on and it won't open, giving us a message of connectivity problems. However, if we wait about five minutes and then go to live view, it opens without a problem - every time. I finally gave up when we received a motion sensed at 11:30 last night and I couldn't get it to open. So this morning I tried to do the Basic Level of paid service so we could use the cameras for the very reason we wanted them, but I can't get past the credit card information. I know everything is correct but the ""review plan"" button is grayed out and I can't get past that. In the meantime, both of our cameras are useless unless we just want to watch what's going on outside 24/7 instead of only when we receive a motion notification. We could have purchased far cheaper cameras that would have worked for us better than this. We feel we are being forced into a payment plan although they are supposed to work for the purpose we want them without a payment plan. If we can't get the payment plan activated, we will be returning both cameras.",2,0.0415,Neutral,229
117,"The good:

Before the camera becomes unresponsive, it is a great camera. Video quality is decent, motion is detected reliably, and live view starts quickly.

On motion detection, it does miss the first 2-3 seconds of motion, even on AC power. For my purposes, this is fine as I have Unifi cameras in places where this would be unacceptable.

I did not test audio on the camera.

The bad:

This camera becomes unresponsive after about one day and requires re-setup every time.

I'm on camera #2 and I've yet to make it to two days of continuous operation on either camera. I always find it frozen with a solid blue light on, the app reports ""healthy"" and green even if the last health check was several hours ago, and live view fails to start.

This can't be fixed remotely, making the issue more frustrating. The camera must be factory reset, setup, and firmware updated again, which can only be done in person.

I have solid wifi coverage in my home, the camera is plugged in for power, with a charged battery installed, and it's in the same room as its access point. It's not a connectivity issue.

Recommendations:

For cloud uploaded videos, I recommend Blink. My XT2 has been 100% reliable on battery power alone. (it also accepts USB power, but I haven't tried this yet)

For locally saved, 24 hour recording, I recommend Unifi cameras. The G3 Flex and G3 Bullet have also been 100% reliable for me so far.",1,0.8049,Positive,251
118,"WOW! Highly impressed. We purchased these cameras to install outside our house for that added protection of audio and video surveillance.

The video/picture/audio quality are great! I haven't experienced any issues at all with quality! The night vision is by far the greatest I have seen in wireless cameras. The night vision has perfect clarity and no distortion at all! It works just as good at night as it does in day light.

The motion detection works really well for us. We went through the initial setup and chose the preferences that worked best for what we were wanting. You can even set zones so you don't have any unnecessary recordings or alerts!

The battery life is also really good, like crazy good, at least for us anyway. They last about 3 to 4 months. What we have done is kept a backup battery that is fully charged for each device, that way when we charge the batteries, we don't have to worry about any of our Ring Devices not working.

The Cams integrate flawlessly with Alexa as do all Ring Products. I have seen the quality of other Ring competitors and they don't stand up even close to the quality that the Ring Cameras or other Ring Products produce.

If you are looking for great quality, and a product to perform as it is intended to do, then look no further than Ring. Ring truly does live up to it's expectations!",5,0.9937,Positive,242
119,"I should have waited for the reviews to come out instead of pre-ordering but I trusted the Ring would make the new outdoor camera better than the one it was replacing. This camera has no motion zones at all. Just one that you can set the sensitivity but that seems to be a joke. I cannot get it to alert to a person walking up my driveway until they are about 25 feet away but I get notified of cars going by on the street about 60 feet away. Do not buy this camera since having motion zones is the only way to tune a camera to your specific location. Terrible, I either have to send it back or hope ring puts out an update to all zones.",2,0.8885,Positive,128
120,"The camera arrived quickly with clear instructions, it was easy to install and add to our existing Ring products. Our wide street view is excellent.
I cannot give it 5 stars yet as battery issue may be a problem. After initial charge we mounted on garage siding over a garage door. A week later my app notified me the battery was low, we hope this will not be a weekly occurrence! We took it down and put it on the USB charger than put it back up, so far so good after 3 days. I will lower rating if the camera continues to require weekly charging.
All our Ring products tend to notify us too often, no matter how I set the zones and motion detectors. I have front door set for people only and front porch motion but it still notifies when cars go by.
This may be my fault or the home builder who installed it, but the doorbell image can only be seen sideways or upside down on our phones.
The garage camera motion zone is set to alarm only on the driveway but this morning it was set off by school bus driving by.
Overall we like our Ring devices, as they have taken good photos of suspicious characters at our door, and it is easy to post to Neighbors or Facebook. The Neighbors alert is a nice feature as we are informed of incidents in our area.",4,0.9245,Positive,242
121,"I have the Ring doorbell and that works flawlessly.

Ring stick up camera? Not so much. Battery life is awful and I have everything set to conservative as possible. Cannot even go 2 days. I have re-charged the battery, same problem. Running the latest update and it has made no difference. You also cannot set up a modified detection mode for motion, you can only reduce the sensitivity which again stinks as at night, I would like it to catch something.

Overall, totally disappointed and I would not try another.",1,-0.8399,Negative,90
122,"I wish I could give this two ratings .. one for indoor and one for outdoor. Once you get past the setup it works great as an indoor security camera. For outdoors you need too many lumens to get it to record color non-night vision. I've got a cheap Chinese $24 camera that picks up color/not night vision with the light from a solar powered LED. With this one I needed to hook up an electric light with bigger lumens and I wanted to go all battery in case the power was cut from my house. Set up can be abysmal I spent hours on the phone with tech support. The setup app does stupid things like tell you you entered your Wi-Fi password wrong when you've entered it correctly. Or it might hang up at a dialog box telling you it's connecting and your only option is to crash out of adding the device and starting over.
Other glitches to numerous to talk about here. The intended functionality is great but the execution leaves a lot to be desired. I WILL say that the motion detection is really good. As you're setting up the app's voice will tell you ""Please be patient. Rome wasn't built in a day."" but I probably could have built Rome in the time it took me to work all the bugs out of setting this thing up.",3,0.9381,Positive,233
123,"Concerned over battery live.
Advertised as 6-12 months life per charge.
Its been up a week and is dowwn to 67%

UPDATED 11/18/19
After working with Ring Tech. Support at Amazon, we determined that the battery life noted in the specs, 6 months to a year, was ambitious at best.
It was determined that adding a solar panel was my best bet. One I installed the panel and tweaked my settings for less sensitivity, my battery recharges to 100% by the end of each a=day and depletes only a % or two in the dark.
The new settings are sensitive enough to capture the movements important to me.
I now feel secure being away for long periods of time and that makes me happy.",5,0.979,Positive,124
124,"I downgraded my stars from 4 to 3 because I have connection issues far too often (see photo).

————————

It took forever for the battery to charge out of the package—Ring says it can take 5-10 hours and mine took 10, so don’t expect to use it quickly out of the box.

Very happy with how easy the cam was to install and set up. I mounted it above my garage for a view of my street and driveway. Clear picture and decent sound.

The connection is pretty reliable—I think the issues I sometimes have with slow connectivity or periods of no connectivity are due to my internet connection or the Ring app rather than the camera.

The problem is the short battery life, which I expected from reading the reviews but was hoping wouldn’t be this bad. The battery dropped from a full charge to 7% in a week. It logs anywhere from 19-40 motions a day. Getting the ladder out and climbing up there to change the battery each week isn’t acceptable.

I’d like to attach the Ring solar panel to avoid having to change the battery weekly; however, I’m seeing mixed reviews on whether the panel is compatible with this Stick Up cam.",3,0.6496,Positive,206
125,"We have owned Arlo, Nest ,Samsung and Logitech security cameras in the past. But the latest Ring Security Camera is the best in several ways. For one it’s the easiest to setup. You just open the app and turn on the camera. The Ring App walks you through setup with the fewest steps. Two, the Ring Security System is the best especially when paired with Ring Home Monitoring. We have tested the Arlo Pro against our Ring Camera and the video play back from the Ring is superior. Three, works great with both Alexa and Siri.
The night vision for the Ring is great but not the best of the four different cameras we used. Arlo Pro surprised us since everything else was far behind Ring. We have owned the Drop Cameras in the past and tried the new Nest Camera. It was very disappointed by the lack true improvement over the years to keep up with the competition, damn Google for nerfing Nest.",5,0.9903,Positive,164
126,"So disappointed in this stick up cam, I have the Ring doorbell and Indoor wired cam and both work fine, no issues so naturally I wanted to expand the home security system and stick with Ring, keeping it all on one app on my phone. My first camera arrived and no problem for the first week, everything was working fine, then one morning I check for activity the previous evening and nothing but black screens. Tried resetting, reconnecting wifi, reinstalling the device, battery recharging, holding the reset button for 30 secs, all to no avail. Returned to Amazon for an even exchange. They sent me a brand new one which is even worse than the first. No recording, black screens, went through the same troubleshooting process again, the thing is dead as a door nail. My wifi signal tests very good, Alexa controlled devices in every room, etc., all my devices connect with no problem with the exception of this Outdoor Stick up Cam. I tried every possible solution multiple times including disconnecting Blue tooth and disabling Ring alarm notifications/integration. There are many people with the same issues, just google it when you get off of Amazon. I'm too busy for this so will be returning for a refund early next week.",1,-0.8552,Negative,212
127,"Just like the blink camera, you can walk up to 15 feet away from this. wave your arms like an idiot, and it still doesn't set off the motion detector. My friend rode his motorcycle up my driveway, and it still didn't detect him However, a car 50 feet away going at least 30 miles an hour sets it off every time. So I'm not finding it horribly effective in terms of informing me when someone is on my property. I do like the quick snapshot photos it takes, since that would be the only way I would be able to see a trespasser.

I also find the audio to be equal to that of the Blink camera. But I found the shape of this camera difficult to position. I didn't want to drill a hole in my well so I was looking for something that I could just hide in the bushes. Again here I'd vote for Blink because there are some adapters to use to attach the camera without drilling into your wall.

However, the most annoying thing about this camera is that the base slides off constantly. No matter how much I click it shut, as soon as I attempt to twist it to position the camera, the top becomes detached from the base. Or the rubber part on the bottom of the base pops off if I try to screw it in anywhere.

It also does not send snapshots to my smart watch like the Blink camera does.

Neither of these two cameras is perfect but since ring charges to store my data and blink does not, I'd give the slight edge to the blink. However, the blink does not use rechargeable batteries so I might change my mind after I have to purchase new ones.",3,0.7908,Positive,300
128,"Sent it back; couldn’t/wouldn’t (not sure which) say connected. I have the ring doorbell and it works fine. Same internet, same location; doorbell could see live view, could not with cam. Very disappointing.",1,-0.5654,Negative,33
129,"This camera absolutely does not detect motion from 20-30 feet away as they advertise. I am literally standing in front of the camera waving at it and it’s not even turning on. I spent 45 minutes on the phone with their technical support and they were unable to solve the problem. We adjusted motion settings and frequency, etc. The best they could offer was 5-10 feet away (Which doesn’t even happen most of the time) and essentially told me it is what is. I bought 6 of these junk cameras that are completely worthless when it comes to motion detection. The only good thing about them is live view, which works well. It was very clear that they have no solution to the motion detection problem and do not care to devise a solution.",1,0.6917,Positive,134
130,"These cameras are pretty easy to setup. They do a great job detecting motion and the video is quite clear. I like the ability to be able to go back and review recorded video. They come with a 30 day trial so you can see how the feature works. I have a Ring doorbell, so I am familiar with the feature. They charge $3 per month per device to store video. This may not seem like a lot, but once you have 3 devices, you are at $90 per year. They have a plan for all devices that is $100 per year. Now you are at almost the price of an Amazon Prime membership for the ability to look back a day or two on video that your device recorded. It would be nice if there was some cheaper option to save the last 24 hours only. Maybe $30 per year for all devices.

I got these to be able to check on my animals when I am not around. I think the live view will be enough for that. I have only been testing them indoors till my habitat is ready for them outside.

Overall, they are good cameras, I just think the price for the video storage service is too high. That alone makes me want to look for a different company to get my camera from.",4,0.9789,Positive,229
131,"Finally got the system working, but we encountered issues that we had to troubleshoot. Contrary to the majority of reviews, for us it was a nightmare to get proper support for the setup process Once we charged up the units and initially started the app setup, we got great video image of the area we wanted to cover. Then, in getting the app set following what seemed to be clear and simple steps, no more video image. Called support, which gave us various troubleshooting suggestions, none of which resolved the problem. After nearly an hour with support, the call dropped. She didn't call us back. So we went to google to see if there was any useful guidance. Nope, that is a dead end. It took us about 10 hours to finally get the system up and running. BTW: Our WIFI signal is strong. And yes, we did charge the units fully, which took over 10 hours.",3,0.9662,Positive,157
132,"I got a pair of cameras and mounted them in front of my garage, perhaps 25 feet from my WiFi router. Couldn't get them to connect to the router at all. I was able to put my phone near the cameras in airplane mode and then connect to the router without an issue. It even claimed to have a full three rings of signal, but I'm not sure how meaningful that is. I bought a Chime Pro repeater to help boost the signal that I originally installed about half way between the cameras and the router. That was good enough for an intermittent connection, but to get a reliable connection I had to get an extension cord and move the Chime Pro to the other side of the wall where the cameras are mounted. Now that it's only about 6 feet away from the cameras (closer than the power warts that are separated from the cameras by an 8 foot power cords, so I'm I'm sure I have the distance right) everything finally works reliably. But a WiFi range of 6 feet seems incredibly short even when that 6 feet includes an exterior wood frame wall.

The motion detection isn't remotely as nice as the Ring doorbell. The camera has three zones (left, center, right) that can be individually turned on or off, rather than the user drawn polygon of activity in the doorbell. Even with ""motion verification"" turned on, one of the cameras is constantly triggered by blowing leaves that appear in all three of the available zones. So I turned off alarms for this camera and now I get lots of nice videos of blowing leaves and the occasional car or person in that part of the driveway. Fortunately I was able to adjust the other camera so that it had a useful motion zone with many fewer leaves that only rarely trigger the camera.

After I posted the above review an agent from Ring contacted me to discuss the situation further. She asured me that an RSSI of about -60 dB is acceptable, and I don't disagree - the camera works at this signal strength. We talked about the relationship between the different components and she suggested trying other placements of the Chime Pro. After asking for permission to look at my devices she also pointed out that I have two Chime Pros and only one of them is being used as a WiFi repeater. She offered to swap the newer one (only a couple of weeks old) for a simple Chime and give me a credit for the difference. I took her up on the offer.

After the call ended, I also moved the Chime Pro to a different location. It's now further from both the access point (downstairs instead of in the next room) and the cameras (15 feet away versus 5 feet away) than it used to be, The RSSI reported by the Chime Pro is a bit worse (no surprise) but still very good. The RSSI reported by the cameras, however, improved by about 15 dB. I'm now wondering what's inside that (uninsulated) space inside the eave that separated the previous Chime Pro location and the cameras. But I'm also happy with the result.

Another update to the review. Several days ago Ring updated the firmware for plug in cameras (not battery powered cameras0 that provides the same motion zone capabilities that the Ring doorbell has. This is a big improvement over the original three zones and makes it easy to avoid motion from false triggers, such as tree leaves, that might otherwise trigger the camera. Once I pulled out a ladder so that I could reach the cameras installing the update and updating the settings to take advantage of the new capability was easy.",5,0.9949,Positive,632
133,"I love the ring stick up cams. I bought one at first just to test it out and by the second day I bought another. Easy to link into the app, install takes a minute or two, and the battery lasts a while. I’ve had mine since the 22nd of June, so about three weeks, and the battery level is at 87% still. These pick up almost too much activity which isn’t a problem for me, but for someone who has pets running around or on a busy street, this could constantly pop up with the “motion detected” too often perhaps.

Fine tuning the motion settings is fun too. You can disable certain quadrants in the zone or you can increase/decrease the sensitivity.
After a few days of playing around with it you’ll get it all to be where you want it.

Make sure you are within distance to get a good WiFi signal. If it’s far away or spotty signal you will have a difficult time viewing the live feed or retrieving video when motion is detected. A simple workaround is to purchase a WiFi EXTENDER (not booster, you don’t need faster signal you need farther signal). $20-40 for the extender and most are easy to setup.

The only downside, which isn’t a true downside, is you will notice all the animals going into your area when you didn’t realize it, or all the traffic your property might receive from people. I have my front door about ten feet from my neighbors door and these stick up cams made me realize how often they have people coming over and walking through my bushes to get to their side of the walkway...",5,0.9689,Positive,282
134,"Update 05/29/2020:

Got the new replacement cameras from Ring. However, one of the cameras they sent could not get through the setup. Called support and they could not get it to work either. At this point, there is no point continuing this. It is my view that this model of camera from Ring has serious issues and should not be on the market. Jason from support sent me return labels and I will be returning to Ring for a full refund. Good on them for giving me a full refund, but they obviously have some serious issues. Obviously my one star review will have to remain one star.

Update 05/14/2020:

Have to give kudos to Ring Support. They saw this review and I received an email and then a follow up call from Jason. We reset the cameras and re downloaded the firmware for the cameras. They both started working. However, within 24 hours, one of them went into the same non-working state. No error messages, it just stops recording and no live view. Jason is now replacing that camera. However, while waiting for this camera to ship, the other one went down. Same issue. At this point, I cannot chalk this up to a defective camera, but rather an inherent issue with the stick up camera model in general. I am waiting for a response from Jason, but at this point my intention is to ask for a full refund for the cameras and my subscriptions for both cameras. I am really disappointed. I was hoping to be able to come here and revise my review with an increase in stars, but I cannot at this point. Maybe when Jason gets back to me, there will be a positive resolution and I can revise this review again. Time will tell.

By the way, I have no issues with the Ring doorbell at this time.

----------------------------------------------------------------------------------------------------------------------------------

If I could give negative stars I would. Every couple of days, the cameras stop working. Only way to get them working again is to take the battery out and back in.

This obviously a defect of this camera. I have two cameras, and it happens to both of them. I have never had this issues with the door bell cam. Don't buy this!",1,0.1505,Positive,380
135,"This camera has a major issue.

I bought the plug-in stick up cam as I did not want to keep changing or charging batteries.

The app shows a low battery sign and does not let you view the live video, meaning it is useless. I have saw numerous people with the same issue and apparently Ring just tell you to purchase a separate battery.

THIS IS THE PLUG IN VERSION!!!

I have given this item 1 star as the software needs fixing. I will update my review if the problem gets resolved.",1,-0.7905,Negative,92
136,"I have a Ring doorbell and added this camera to extend my sight along the driveway. The battery cam is easy to install, and goes everywhere, since it is battery. Eventually, I put it on the solar panel so I wouldn't have to bring the battery in and charge it. The camera has a port in the back to plug in power or solar.

Does not pick up motion as quickly as the doorbells and the night vision is not real clear. The motion detection setting in the app only allows motion on the lower 2/3 of the picture. I had to play with it a lot to get the motion detection where I wanted it.

I also use the privacy feature to block out neighbors windows. The only problem is you have to make the mask quite large, so I lose some of the picture I want to see.

In general, the integration with Alexa, the Ring app, and other devices is very good. Be aware that you must take the subscription service to save videos. But I think this is a good idea anyway, to let someone else manage and store them. I have tried storing videos in the past and it was a pain and took up a dedicated computer.",4,0.6446,Positive,213
137,"Updated Review (3-3-20)
In response to my original review, Jason (Executive Community Support Representative) reached out to assist us with finding a resolution to our issues. Long story short, he (and Ring) did step up BIG time to find a satisfactory solution ... in the end we were provided with a 100% refund of our purchase as requested since we had already replaced the original camera with another due to not being able to get it to work, despite trying all the measures recommended to revive it.

Thank you, Jason ... and, all the BEST to you and Ring!

Original Review (1-25-20)
Our Ring Stick Up Cam failed just a month after we began using it ... customer service simply provided ""lip service"" and did not do much to assist us. Would not reimburse us or otherwise refund our money we expended on their product. Steer clear and go with either the Amazon Cam or one from UniFi.",4,0.9742,Positive,158
