,reviews,stars,Compound Score,Sentiment,word_count
183,I’ve gone through 5 of these remotes. They either stop working or they drain batteries within a day or two. The price of the remote alone is almost as much as buying a whole new fire stick with a remote. Most recently I started using the remote app but 75% of the time it either will not connect or is too slow/glitchy to function properly. Getting rid of my firestick and buying a different streaming device.,1,-0.4215,Negative,76
184,wife lost the first one so I ordered this replacement that set up and works fine. they ask about the voice command stuff but we never use it . At least I don't use the voice recom system alexa does not understand half I say and I like to think I am clear spoken. I don't watch tv enough to sit there repeatly asking some remote to change channels when I got the damn thing in my hand.,5,0.7992,Positive,78
185,"I don't leave reviews often. But I was devastated when I lost my Firestick remote! I read the reviews and was terrified to order it because people said it's cheaply made, that they couldn't pair it, the batteries didn't fit, it was so hard to pair, etc., And I thought, well it's $30 and a whole new Firestick is only $50 what should I so. I took a chance. It's NOT cheaply made, it's exactly like the the remote that came with my Firestick, the batteries fit, if you read what it works with, THAT IS what it works with, and it's easy to pair and I'm technologically challenged! It doesn't come with instructions, but youtube it and you're good. Fear not and if you need it buy it!",5,-0.8056,Negative,129
186,This is the same remote as I used to have but my toddler spilled juice on and fried the old one. I would’ve given this 5 starts because it is a wonderful product it’s just the price that’s outrageous. A whole new Firestick is only $10 more than just buying the remote.,3,0.2617,Positive,52
187,"The remote that came with the Fire Cube was destroyed by batteries that leaked in the remote and damaged it irreparably. I was forced to buy this remote and so glad I did. It has some key features not available on the original remote. This new remote has a power button, volume up and down, and mute buttons; all missing from the missing remote. I recommend this remote to replace the OEM remote even if it wasn't destroyed by bad batteries.",5,-0.4688,Negative,81
188,"Pair Firestick Remote Guide
1. To turn on your Fire TV/Stick, unplug and plug back in your device.

2. From the home screen, press and hold down the Home Button on your remote for up to 20 seconds.

3. A message will prompt in the bottom right corner of the screen acknowledging the pairing is complete.",5,-0.34,Negative,56
189,"When I ""cut the cable""... I added the Amazon Recast for local HD channels (live in Los Angeles and get great antenna reception) and 3 Fire Sticks. One 4K and 2 2nd Generation Fire Sticks.
I really like the 2nd Generation remotes since they control everything and are so easy to set up.
Highly recommended.

I",5,0.819,Positive,56
190,"Important to research details on your smart tv, alexa, amazon, streaming programs and read options to add or replace.

Once you find out how to install and add apps, this is a great buy.

Read blogs before calling tech support. Reason: it's best to know some of the answers you will be asked by technician.",5,0.9451,Positive,55
191,"We loved this - much better than the original remote that came with Fire Stick. But, we've tried replacing batteries, moving them around, and the darn thing just won't work MOST of the time. It will erratically work sometimes, but if you are putting in a pin, it will only get 2-3 numbers out of the 5. ANNOYING and we don't have much of an option but to buy another one.",2,-0.3181,Negative,71
192,"I'm not sure if this is a common problem but I recently got an Amazon firestick. It was awesome but then two to three weeks later the remote stopped working. The on/off button and the volume button still worked but the home button and the actual up/down control stopped working. i thought maybe i dropped it or something so i didn't initially report the problem so i bought a new remote. I received the new remote synced it to the firestick and the same problem occurred. everything was fine for two to three weeks and then out of no where only the volume controls functioned. I tried putting new batteries in it, i tried re-syncing it, i tried looking up solutions online but i can't figure out how to fix it. any tips would be greatly appreciated.",1,0.2284,Positive,137
193,Bought this as a replacement because my German Shepherd likes to chew. Connected just fine. A little pricey for a replacement in my opinion. I could have paid $20 more dollars and got a new firestick and remote.,5,0.5574,Positive,38
194,"It's really nice having the volume and power buttons on the FireTV remote now. But in the process of adding those buttons, they changed the distance between the other buttons and now the old covers won't fit. It's also a lot easier for folks with fat fingers to hit more than one button at a time. The old remotes were fantastic, they just needed some more buttons. They DIDN'T need to be moved around. SMH.

Someone should have reminded the designers - if it ain't broke, don't fix it. Too late now.",3,0.7864,Positive,92
195,"This remote is awesome. Its such a huge upgrade to the previous version for the following reasons:
1. Power button! Combined with my Fire TV its amazing as i press the button and the TV/soundbar both turn on
2. Volume Buttons! No need to keep two remotes around as i primarily watch netflix,hbo,prime on the fire tv.",5,0.6988,Positive,57
196,"Previously we have spent over $200 on our 4 sets of Fire Sticks to get cheap junk attachment remotes for volume and power on the TV. This seems well built, ridiculously easy to program, and simply works. Thank you Amazon for finally including this in your remotes! We tried one for a month, then just got our second one. Using Sanyo and Vizio TV's and not one issue so far, will be getting a couple more as well.",5,0.8058,Positive,78
197,Was forced to upgrade my Fire Stick because my TV app was not compatible with my working 1st Gen stick. All-in-all the new remote is an improvement. I like the volumes controls and love the TV power button. Now I no longer need two remotes to watch. I refuse to use Alexa so don't have an opinion on voice recognition.,5,0.2263,Positive,60
198,"We purchased this in December as a replacement for our Fire TV we had bought through Amazon on November. We didn’t know it is NOT compatible with a Fire TV that is made by Insignia until I had to do research to get a number to find out why it wasn’t working.
Boo! It should say what Fire TV it is compatible with.",1,-0.6696,Negative,63
199,"I was hesitate to purchase this remote as it didn't have the best reviews. However, due to my dog eating my previous remote and my lack of desire to purchase a new stick just for the remote I gave it ago. The remote is great! It works just like the original. At first the volume control didn't work...which concerned me. But, once I reset the firestick a second time it started working perfectly. I would recommend this remote if you are in need of just a remote!!",5,0.9238,Positive,87
200,"No matter what I do, I cannot open the back of this remote to put the batteries in. There is no explanation, just a few little pictures. The case just slips in my hand and does not want to separate the back part of the case. Don 't waste your money on this crap.",1,-0.6244,Negative,54
201,"Ordered Saturday, arrived Sunday. Took approximately 2 mins to set up.

My 2.5 year old stole my remote control, and we can’t find it anywhere. I downloaded the fire stick app for my iPhone, which works, but not well. Used the fire stick app to go to setting, add a remote, and boom. New remote set up. Just like that. Thanks amazon for the easy install, just wish the remote wasn’t $30 dollars!!",5,0.9024,Positive,73
202,"Nice remote and very strong IR transmitter. Better range than factory remotes of TV and home theater system.

The software on the fire stick that makes it work with all of your devices is nice. Almost works for everything we have, but close enough. If I didn't have some weird items in our TV setup it would turn everything on and off. It controls the volume on our home theater system so it's almost one power button for everything and one volume button for everything. Again we have a few wierd items, like an Xbox 360 being used as a media center extender, that I have to turn off sperately, but that's an old setup so I don't fault that against this product. Would recommend.",4,0.9423,Positive,125
203,"great improvement. the extra volume, and mute buttons are perfect. now you can turn your tv on/off. the battery compartment is easy to slide on/off. there is no arrow to help you but, hold your thumb on the face of the remote. with your pointer finger and middle finger holding the back, push up with your thumb. and voila, easy peasy. your welcome.",5,0.9428,Positive,63
204,"I’ve purchased 2 of these to replace Fire TV remotes so I could control better volume, etc. WIth both purchases, the units were delivered with batteries, but the batteries were dead on arrival. With the 1st unit, I thought I was not following directions correctly when trying to pair. After a bit of puzzling, I replaced the batteries, and everything worked fine. When the 2nd purchase responded in the same way as the 1st (no light), I immediately replaced the batteries and was able to pair the remote. An annoying nuisance and an unnecessary expense for me (although minor.)",4,-0.8422,Negative,99
205,"overall i think fire tv is great. i have an amazon fire tv plus two amazon fire tv sticks. i use the sticks when travelling, but have already lost the controller to both. so, i bought two replacement remotes. i tried pairing the first one with a tv stick 10 times, following all the instructions plus workarounds, and never got it to pair. switched and tried it against the second fire stick and got it to pair on the second try.

the second remote has been completely unsuccessful. i have tried pairing it with both sticks plus the full fire tv at least 6-8 times each, and hasn't been successful once. so, i'm returning it.

so overall, great when they work but getting them to pair can be quite difficult (or impossible).",2,-0.9249,Negative,132
206,I really like this one has volume control now I don’t have to chase the other remote all over the room. The price is a little steep for adding just one feature. Get one around the holidays when they are discounted. Addition of the volume control is seamless you just parrot like any other controller and the volume control is there.,5,0.796,Positive,61
207,"I use different streaming devices (Nvidia Shields, Fire Sticks and other Android devices)
This is probably my favorite universal remote to use with all of them. Can control Streaming Device, TV and Bose Soundbar as well. After pairing I love how everything I've programmed to Turns on by hit 1 button on the remote. May purchase another 1 or 2 for other devices I have",4,0.7845,Positive,65
208,"Got this like gem today and it was easy to set up and works well so far with the TV BUT the battery door on it is a royal pain. Very very hard to open and no arrow as well on mine. Obviously I could figure out what direction it opens in, but by hand could not do it. Finally got a rubber jar opener thing and that gave it enough grip to open the battery door. Phew.",4,0.1263,Positive,78
209,"Whenever I get out of one app and switch to another app and watch another program (video), the sound does not come on. I have to get out of the new program and go into another that has sound. Then I have to jump back to the video I want to watch so I can have some sound. This problem occur most the time when I am switching from one app to a new app. Is it the Fire Stick or the streaming?",3,-0.6399,Negative,83
210,It was very straight forward to get it synced. I left the batteries out. I unplugged the Fire-stick and plugged back in. I went to the home screen. I put the batteries in the remote and pressed the home button for like 10 seconds and the light on top of the remote flickered amber and was then paired.,5,0.6697,Positive,58
211,This remote will not power on my TV with either IR or or CEC control. Tried various IR settings with no luck. Called support. The representative was unknowable and completely useless. I asked for 2nd level support or to speak with a supervisor and was told that I could not be transferred.,1,-0.0446,Neutral,52
212,"Love the remote, hate the battery cover - only a month of normal usage cover becomes loose and easily slips off. I thought that I got the bad remote and asked for a replacement. But replacement got the same problem even quicker. Battery cover just falls off if I don’t hold it tightly. Bad quality",2,-0.882,Negative,55
213,Works well and really easy set up. I was a little hesitant as other reviews indicated some people were having a hard time setting up the remote. We followed the simple set up instructions and had it up on running without any issues in less than 5 minutes. My husband is thrilled that he doesn't have to have a separate remote to turn on the TV or control the volume!,5,0.749,Positive,70
214,This remote is so small and easy to lose. They should make it to where you can ask echo to find your remote and then it beeps or something. I like this remote better than all the other generations because it has the volume button and power button. I’m super glad I got it on sale because Otherwise it feels a little pricey. Would buy again if on sale as a spare.,5,0.9147,Positive,72
215,TV in my BR is older .. but still works fine.. However the OLD remote with the tv was a pain in the as* to get the TV to turn on .. NOT anymore.. This litle gem DOES IT ALL.. on and off TV control .. voice is MUCH better on the older TV .. LOVE these ......so much easier than having 2 remotes..,5,0.9217,Positive,64
216,"This remote worked perfectly at first with my Samsung TV. But I think a recent update of firmware by Amazon has caused interference with anynet+ on my TV. Now, if I try to use voice remote control it causes anynet to shut down & my screen goes blank. Therefore I cannot use voice control now. TV works fine with older Fire remotes using voice.",3,0.4118,Positive,64
217,"Works perfectly! I was afraid there would be issues connecting it to my firestick since this was a replacement remote, but there was nothing to it.",5,0.4389,Positive,26
218,"As of now, the headphone jack doesn’t work with headphones. I am unable to sync it to redo it either because one remote HAS to be synced at all times 🙄 haven’t had time to play musical remotes.
So the reason I bought the item, I haven’t even used because it doesn’t work.
I also have no idea which app you’re supposed to download to “find the remote”.",5,0.0516,Positive,68
219,Our older Amazon Fire TV Remote just stopped working suddenly so we ordered the newer one with mute button and volume control. It is working great with our second generation Fire TV (the diamond shaped one) and the mute and volume controls mean that we no longer have to use two remotes when we watch TV!,5,0.1511,Positive,56
220,"Not much to say except that it does its job as being an OEM (Original Equipment Manufacturer) device By Amazon For Amazon (BAFA).
Every requirement/expectation is met (Pairing, voice control, volume buttons etc).
Can't stress enough that you cannot go wrong with an item made by a company for a company product haha",5,0.8906,Positive,53
221,"Super simple to set up. Product synced instantly, then downloaded new firmware to remote ( 60 secs) and control volume, ON/OFF, and most importantly...Mute. I bought this as second remote for our main Fire TV 4K. We stream Youtube TV, Amazon Prime, Hulu and Netflix. Being able to mute through the commercials is the best quality of this remote. Now I sit on my couch, and mute all those load commercials. I hope future models will add a Timer function it would make this perfect.",5,0.94,Positive,85
222,"Followed ""Programming"" instructions, but this remote would not pair with FireTVstick. Tried it with Amazon batteries it came with and also new Duracell's, no success. Worthless...waste of money.",1,-0.4492,Negative,28
223,"Works and paired easy. Once it started it asked to pair my tv. Worked great. If you want to pair another piece of equipment you’ll have to go into settings/equipment control/manage equipment
Then find your device name.
They really should add this in instructions",5,0.8074,Positive,44
224,"I've joined Sling, Hulu and ESPN. To see the final games I'd need to join (pay for) ESPN+. In addition to that frustration, it's difficult to maneuver around screen and find shows/programs you want to see.

I'd give it 5 stars if there was a TV Guide of all apps and channels.",3,-0.5423,Negative,52
225,"This remote SUCKS!!! Tech support is awful. It paired to my tv, then unpaired to it. Then it wouldnt pair at all. Tech support wanted me to download some stupid app that wouldn't open. DO NOT GET SUCKED INTO THIS SCAM!!! Now they want me to buy new remote, only had this one 3 weeks!!! I will never buy a fire tv again",1,-0.7562,Negative,63
226,"Setup was easy, after two weeks it just stopped working. Fortunately, I had downloaded the Fire app on my phone. Today (4/20), although the window for replacement is still open, the option is not available in the listings of my recent Amazon purchases. I am not a happy camper, although in fairness, the Fire Stick is superior to the Roku device which it replaced.",1,-0.1526,Negative,64
227,"HEADLINE SAY'S IT ALL, IT'S SO NICE TO BE DEALING WITH JUST ONE REMOTE. BEFORE PURCHASING THIS REMOTE I HAD A REMOTE FOR THE TV, ONE FOR VOLUME, AND ONE FOR MY FIRE TV. NOW IT'S JUST ONE AND I LOVE IT, THINKING ABOUT GETTING ANOTHER ONE SO I DON'T HAVE TO WAKE MY HUSBAND TO BE ABLE TO GET THE REMOTE HE HAS FALLEN ASLEEP WITH. U CAN'T GO WRONG WITH THIS.",5,0.7558,Positive,73
228,This is the remote Nvidia should sell with the Shield. Every button works and the mic works. Real volume up and down & mute. Feels good in your hand - not way too big like a cable remote and not just too small like the Shield remote (also an issue imo). Some people dislike AAA batteries but I much prefer them over watch batteries.,5,0.5789,Positive,64
229,"I inquired here whether this remote would pair with an older Samsung DLP tv. I was told that it wouldn't. But on the off chance that internet advice might not be accurate, I ordered the remote anyway, and it paired flawlessly with my DLP set. So I can easily control the necessary tv functions and Fire Stick using a single remote - on/off/volume/mute all work fine.",5,0.7427,Positive,66
230,"I was very skeptical of purchasing this but for the price, I couldn't pass it up. It came literally the next day and all the functions are accessible. The registering of the device was quick as turning on the tv and holding the home button for at least 5 sec. then going to the options section and registering as new Bluetooth device. I highly recommend this device to help out with losing any television remote that you can no longer operate the volume to.",5,0.0626,Positive,84
231,"Because my kids are animals, I never give them original remotes (which usually costs a lot to replace). I have tried 2 different 2.4GHz USB Android OS remotes (for approx $12), but were horrible.

This Amazon remote is Bluetooth, all buttons work exactly as expected, and is just as responsive as the original remote. And best yet, I caught it on sale for only $15. Perfect!",5,0.9374,Positive,66
232,"Maybe its' my Fire TV ""box"". Maybe its the 3 controllers I've bought that wont sync. Maybe the whole Fire TV system needs to be troubleshot. It was working for a while (kinda - with constant rebooting). This form of TV watching has become a second job...non-paying. I want my money back, guess I should read more, thanks Jeff! No problems with my ROKU. Yes the Interface is not as nice but at least it works!! Anyone else dealing with this?",1,0.3954,Positive,81
233,I purchased this as a replacement for the original remote that I accidentally broke. The voice control doesn’t work as well as the original. Truth be told it isn’t worth the money to replace this remote. In my opinion it’s cheaply made and isn’t a quality remote. Either download the app or buy a Roku. I just can’t believe amazon is charging $30 just for a remote control that is worth about $10.,3,0.743,Positive,73
234,"Just what i needed so we could both have a remote for our bedroom firetv 4k, I had an older remote from a previous firetv but it wasn`t compatible with the 4k stick so i needed this. My only complaint is the price that amazon charges for this remote. its probally worth $10 to $15 retail not $29.99. But if you need it you are going to get it.

It works, does what it says on the box.",5,-0.2617,Negative,78
235,"It was easy to set up this remote to control the TV and sound receiver. No hunting for codes or any of that. It's great to be able to turn the TV and receiver on and off with one click, and super nice to not have to reach for a separate remote just to adjust volume. I'm glad Amazon finally added these features. I haven't had to touch one of the other three remotes in months.",5,0.9444,Positive,76
236,"Controlling the television from the fire stick is fantastic!

We gave 4 instead of 5 stars because amazon kept sending an older version of the piece that pluhs into the television that isn't compatible with the remote. It took three tries to get the correct pieces.",4,0.4926,Positive,46
237,"I’m not sure what the people giving this bad reviews for being difficult to set up were doing, but it literally took me 15 seconds to pair this replacement remote to my Firestick and tv. No problems three days on now, so don’t hesitate to buy this if you’re worried about those negative reviews like I was.",5,-0.8349,Negative,57
238,"Purchased replacement as my 15 month old shepard chewed apart the original; 8 remotes, along with many other desirable chewing items, in the house and the firestick remote is the only item the dog has ever bothered. Bad news: he just selected and chewed up the replacement (from a remote caddy containing 4 other remotes) . There is good news though for owners of dogs who are aggressive chewers: the remote still functions, despite numerous puncture holes and a chewed casing!. In my book a remote with a 50% chance of survival following an aggressive chewer's attack deserves a 5 for durability. I am left to wonder what it is about this particular remote that draws his attention.",5,-0.4389,Negative,118
239,"I love being able to adjust the volume and turn my device on and off without having to use my device remote. I wish you would add illumination to these so I could find the right button in the dark. I have to feel for a certain button and then count up, down, left or right from that point to hit the button that I need. Occasionally I hit the wrong one and that sometimes that messes up what I was needing to do. I feel like I'm trying to read Braille.",5,0.8126,Positive,92
240,"Ordered two remotes, one for the FireTV Cube and the other for 2nd generation FireTV Stick. I was able to get the cube's to work, but the stick's had nothing but problems. It had difficulty setting up the TV functions, and then the tv buttons only worked sporadically. I sent both back for replacement. The replacement pair were also defective. One remote was dead on arrival, and the other for the stick had similar problems as the original one I returned. I finally gave up on these remotes and returned them for a full refund. They just had too many problems.",1,-0.9448,Negative,101
241,"This seems to be a perfectly good remote for my Fire dongle. I can easily navigate through the options provided by Amazon Prime’s TV offerings. Sadly, my coffee table is a wasteland of multiple remotes. I don’t use the voice function or the volume control on this unit.",4,0.7184,Positive,48
242,Purchased this remote to add to existing remote. One for me and one for the wife. Both remotes are pared to the same Fire unit without problems. Just go into the settings page on your Fire unit and enable the additional remote. Nice new feature is the volume up/down feature that communicates via the HDMI port to the TV.,5,0.0665,Positive,59
243,"Don’t know where the hand full of negative reviews came from, but this is simply the easiest remote to pair. Realistically, you don’t have to pair it, it does so itself. Once you press the bottom and it sense the device, it automatically update/pair itself. You also have an option to add other devices. Love this remote!",5,0.8896,Positive,57
244,"One. Simple. Remote.
It is so nice not to have to keep track of multiple remotes, using one to control the TV and one to control the Fire. And once they figured out how to play nice with YouTube, I can go back to using my TV as a TV instead of a lagging smart device and its remote can stay in the drawer.",5,0.7915,Positive,64
245,Works great with my Hitachi TV. Huge upgrade to not have to use two remotes all the time. I’ve been waiting for a an Amazon remote like this.,5,0.8625,Positive,28
246,"Bought this replacement after my remote went missing. It works great. Voice command worked, but Volume control did not work for me. My original remote did not come with that feature. I also bought a bright silicone cover for it at the same time, and now it is easy to find!",5,0.9168,Positive,51
247,I bought it for an extra remote control for my brand new TV that has Amazon fire in it but the remote control did not work at all I spent two hours are better trying to pair it with my TV I watch many of shows on YouTube tell me how to do it it did not work I feel like I wasted my money but there’s post to gave me a refund they gave me store credit!,1,0.7304,Positive,78
248,"This is my 3rd Fire stick tv/remote. I don’t know if it is just a worst product or I have a lemon. It is so bad I rarely use Alexa, as 9 out of 10 times she doesn’t respond or I have to click her button several times for her to acknowledge my request. It’s weird.",2,-0.9134,Negative,56
249,Nice to have power and volume control added to the remote. Love having the ability to talk into remote for Alexa instead of yelling at the firestick across the room. Now just add a sleep timer to the fire stick so I can go to sleep without worrying if the app Im using is gonna be streaming all night using up my data and all will be perfect!,5,0.9174,Positive,68
250,"The device is nice and simple and easy to use. My one issue with it is the poor design of the battery cover. It is very difficult to slide off and remove. There are no instructions about it and it is hard to find where to press it and slide it off. It took about five minutes to figure out, which was way too long. Better markings and arrows on the lid would have made it a lot easier.",3,0.4417,Positive,79
251,"I love that you can control the power and volume all in 1. I wish the original remote had came with these features built in. It was super easy to program and start using. It does feel lighter than the original, but is still good quality. The buttons are really easy to push. I am going to get more to replace my other original remotes as well.",5,0.9716,Positive,67
252,UPDATE** After using this remote for 4 months I have to say I think I have a defective product. I use this for my bedroom tv/fire stick (which is used for an hour or two each night) and I have to replace the batteries every other week. I would estimate that I am only getting 20 hours of use out of a set of batteries. According to other customers this is a know issue...Amazon needs to address this! Great to be able to control tv power and volume with this. I only wish there was a button to change source and that the batteries lasted longer.,4,0.7155,Positive,106
253,"For a non technical person this was the most simplest replacement remote control ever to program/set up!
Best bonus is the volume control that actually works great especially when my original remote didn’t have this feature. I thought it wouldn’t work with my firestick but surprise, it works!",5,0.8864,Positive,48
254,Bought it to replace remote for a Fire TV Stick. Replacement was easy to set up. Only disappointed was the replacement costed more than my original Fire TV Stick. Probably better to just buy a new Stick which comes with the remote.,5,0.1189,Positive,42
255,"This is my second remote purchase, now it is dead too. I get about a year out of each remote they just up and stop working, last I was told I only get 6 months warranty and the remotes cost just about the same as a new fire stick. This is quite frustrating to be needing a new remote every year!",2,-0.9078,Negative,61
256,I have finally sat down to pair this remote with my amazon firetv and for the past 2 hours have note been able to do so. I contacted Element tv customer support team and tried to pair it with their instructions and the tv still will not acknowledge it. I need a replacement remote because Element support said the remote is not working properly and that it should have paired with the tv. I need the company to respond asap,1,0.7269,Positive,80
257,"A must have if you have a firestick man room, my original remote did not have the ability to program TV and Audio (LG Soundbar) in the ""Man Cave""

FYI...Had to completely reset firestick to correctly program remote to firestick, although not mentioned on app or remote documentation....",5,0.0869,Positive,48
258,Very easy to set up in just minutes and instantly controlled the volume on the Sonos speaker setup I have. I have these in two rooms one had the big Sonos sound bar and the bedroom with the Sonos beam. I have had trouble with the power button working consistently but overall it's doing what I needed it to do which is discretely vinyl the volume on the Fire TV cube.,5,-0.4317,Negative,71
259,"First I lost control to the volume, and now the power button doesn’t work. Was this refurbished? The remote that came with my fire stick lasted for years. It’s out of the refund window, whenever that was. At $29.99 it means $10/month before it went downhill. Don’t recommend.",1,-0.296,Negative,48
260,Great remote but price is ridiculous. A tv remote is a quarter of this price. I feel like amazon has a monopoly on amazon remotes and takes advantage of it. For that same price I can buy a new firestick.,3,0.7992,Positive,40
261,We were very excited that this remote came out! We set it up and it worked perfectly... then it didn’t. The sound stopped working. What solved our problem was plugging our fire stick into the wall and not the tv. I hope that helps someone else!,4,0.8433,Positive,46
262,I absolutely love this remote. Its much better then the original one that I got. The original one had to be reprogrammed if I didnt use it every day. This one has not had to be reprogrammed since I got it and have gone as much as 5 days without using it.,5,0.8999,Positive,52
263,Had problems with the remote not working. Took just about a month before customer service finally decided to see if the remote was defective and sent a replacement. Fixed the problem. Glad it was resolved but IMHO it took much too long for that decision.,5,-0.3182,Negative,45
264,I bought this product because my kids lost the original remote. I was a little iffy due to the other reviews. I had no problem setting it. It was pretty easy with the walk through. Works great with both my tv and firestick. I love that I control the volume of th tv with remote. Overall I would recommend this product.,5,0.9593,Positive,61
265,This remote is so handy since it has volumn control where some like Roku do not. I dontlikethative hadtoreplacethe livingroom remote twice and the bedroom remote once. At $30 a pop I think it should last longer than6-7 months. Otherwise I like this remote,4,0.6124,Positive,44
266,"I spent like half an hour trying to get the volume to work. The power button would work and then I would get to the volume set up screen and the buttons do nothing. Considering returning it since we found the remote we thought was lost, but it does work slightly better on the fire stick part than the old one does.",4,0.1054,Positive,62
267,No sirve. No me ha funcionado en nada. Hice todo lo que decía el instructivo y no funciona. Quiero mi dinero de vuelta.,1,-0.5496,Negative,23
268,"It WAs worth it, but from day 1 of owning a firetv it was disappointing to need 2 remotes. I think everyone that owned one wondered when they'd start including power and volume. Seems like a no brainer, especially for a company that tries to be a 1 stop shop. Why include a need for another companies products (remote)? Oh well. I'll give them more of my money...",5,-0.5499,Negative,68
269,"2017 Nvidia Shield remote is garbage. Battery issues like crazy.
So happy that this remote works great.",5,0.8479,Positive,17
270,"Couldn’t get the remote to work, tried everything and followed all the steps. Very frustrated that I have an Amazon TV and can’t find a remote to replace it after my rescue pup got a hold of it. I’m having to use the app on my phone or tablet to watch TV.",1,0.079,Positive,52
271,"I purchased this remote a week ago to replace the one my dog chewed up. It worked fine and was easy enough to pair to my tv, but then my dog chewed it up, again!! I quickly logged into my Amazon account and clicked reorder, only to see that the price has DOUBLED?! I can buy a complete new stick w/remote for just $10 more. I'm currently researching my OTHER streaming device options. Boo Amazon!",1,0.7662,Positive,75
272,"So pleased with this remote! Smoother than I expected and the power feature is why I bought it. Lightweight and comfortable for to use, especially right now having neuropathy problems from chemotherapy treatments. Extremely pleased with this remote.",5,0.8062,Positive,38
273,I brought 2 remotes with firestick and within 5 months they both burnt out. Hot to touch. Batteries burnt my fingers. Amazon claims that they never had a complaint about their firestick or remotes burning out. I guess I'll be the first,1,0.3794,Positive,42
274,"Best remote!! I really like this updated remote. I already had it with my 4k fire stick, but had to grab another to update my order remote on tht bedroom fire stick. The volume and Tv integration is slick. Amazon really made it a very very simple experience to pair tht remote with your Tv and soundbar. Even my grandma could do it lol",5,0.7211,Positive,64
275,"If your Fire TV controls your television you'll definitely want this remote because it has added buttons that allow you to select the TV's input channel, turn your TV on and off, incease and decrease the volume, and mute the sound.
Now we only need one remote to operate the Fire TV and our TV - instead of needing to use the TV's remote too.",5,0.0258,Neutral,65
276,"Just what we needed. My original 4k fire stick remote control stored working (Honestly I don't know why) but when this one came it immediately began working after I synced it to the fire stick.
Not to mention il liked to way it looked over the original. Very satisfied.",5,0.8638,Positive,49
277,"This remote is way better than my original remote I lost. I hold on to this thing all day, never want to put it down. Everyone compliments me on how the remote makes me more handsome and look somewhat taller. The volume controls are pretty cool too.",5,0.9242,Positive,47
278,"Works just as good as the original. A word of advice, don’t let you dog eat the original and you won’t have to buy a replacement.",5,0.7579,Positive,26
279,"Finally...... one small remote that does it all. No more reaching for the TV remote to change the volume, mute the TV, or turn it off. Throw the TV remote in a draw and find a place of honor for this gem. Liked it so much I bought one for a friend for a gift. She's still thanking me.",5,0.8408,Positive,59
280,"This new fire remote is amazing. I can't believe how excited I am that I can now power on/off the TV, and change the volume on the soundbar from one remote - it was a big pain having to have three remotes handy. The setup of these devices was extremely easy. Amazon engineers did a great job.",5,0.7458,Positive,57
281,"Great addition to the pendant style Fire TV. I was able to eliminate one remote as I am now able to power the tv on, off as well as adjust volume all from the fire TV remote. Just do a little research as this remote will not work with all fire sticks.",5,0.0,Neutral,52
282,Great upgrade for AFTV Cube. Works great. I read the reviews saying the remote is cheaply made and loses pairing but it’s working great for me over two weeks now. It’s about time they added volume to the remote. Love the tv power button too. Only issues I have is this remote should have come with the cube when they released it and its not compatible with my AFTV Gen 2.,4,0.9509,Positive,71
283,"Works for a while, then works occasionally. Bummer. Wanted to upgrade my other Fire devices to this remote as well at first, but won’t go near another one of these. Terrible. And yes, I have tested my batteries on my voltmeter, and so on. It’s just not stable and should not have been mass-produced until the hardware bugs were worked out. Sigh.",3,-0.5552,Negative,62
284,"Took a couple times to sync but good after it did. Biggest gripe is I can't get it to sync with my tv. Don't mind having 2 remotes to work with, but just one would make things easier. Voice recognition worked and can use Alexa with it. Rather than that, good overall!",4,0.9134,Positive,52
285,"My Boxer puppy chewed up my first fire stick tv remote, so I had to buy another one. This one works perfectly. No problem setting up. I just unplugged the fire stick from the plug outlet and plugged it back in and it came right on and sync with the tv and I was back in business!",5,0.4497,Positive,57
286,"Works perfectly with my Fire TV Stick. All I had to do to get the stick to recognize the new remote was to restart the stick. And, as I hoped, the stick still recognizes the original remote. Now I have a remote on the table next to the couch and one on the table next to the recliner.",5,0.7717,Positive,58
287,"Easy instructions, easy to couple w/Vizio TV. Easy to use! Great to be down to one remote to control Vizio TV and Amazon Fire TV (3rd Gen). I will be ordering another one for another room! Received when expected, received as expected :-)",5,0.9323,Positive,43
288,"Love the new remotes!! So far I have them for 2 older sticks, my cube and it came with a newer 4k stick. The 2 older sticks are on two older TVs that most remotes don't recognize to sync with but these both worked perfectly!! It was a little tricky to get them to pair up immediately because my sticks had to fo some updates before they worked.",5,0.8781,Positive,68
289,A very good product although people on Amazon thing it's very hard to set up it was pretty easy I like it very much I would recommend it but as to be firestick compatible with the firestick that you Have I like the volume control and the power button you don't even need a 2nd remote for your television..,5,0.872,Positive,59
290,"Works as good replacement of the (over priced) nvidia shield slim remote that disconnects all the time and pairing is a pain and a junk battery.
This remote will sometimes disconnect but easy to pair back up and has replaceable battery’s. All features work as well on cross compatibility so far for me.",4,0.743,Positive,53
291,"I primarily have a question but didn't see a way to ask. I purchase a Toshiba Fire television in January; by April the Toshiba remote control was missing.

My Toshiba Fire television came with Alexa-enabled remote, also buttons for Netflix, Amazon Prime, a couple of others.

My question: is there not an exact replacement like the remote that came with my television? Please let me know if additional information is needed. The remote I received lacked the Netflix, Amazon Prime and two other buttons

Thank you.
Donna Betts",3,0.5499,Positive,88
292,"We wanted a 2nd remote for our 4K Firestick, and this was easy to add. It does exactly what we wanted, and it came with instructions.",5,0.4404,Positive,26
